Noneating,Eating
-0.002027342,0.199336816
-0.002270842,0.100449679
-0.010127247,0.121820115
-0.008728833,0.00869884
-0.006933492,0.061708722
-0.000136648,0.009448265
0.008652541,0.018346806
-0.027919548,0.084472644
0.002854799,0.120014964
-0.010709699,0.010194808
-0.003398233,0.858739347
-0.011011077,0.123324122
0.00474587,0.170241276
-0.016829754,0.00434688
-0.005595643,0.039190677
-0.002590328,0.285535697
-0.004932133,0.012014201
-0.022691525,0.137553462
-0.007468801,0.03185853
-0.023040067,0.240589903
0.007731925,0.192586494
-0.004903489,0.140809775
0.000292028,0.307954046
-0.002119154,0.159804523
-0.00943463,0.11679888
-0.022400615,0.343820343
-0.001020969,0.044741755
-0.006903819,0.133930758
-0.001186086,0.041191543
-0.003605679,0.251002373
0.004296925,0.058802121
0.00359516,0.081116108
0.003423018,0.038833953
-0.002797414,0.109250413
-0.014062733,0.154052726
0.005394574,0.124027868
0.002931238,-0.017302775
0.003036545,0.003229872
-0.01574321,0.179430043
0.009740392,-0.027648096
-0.009085337,-0.143341438
-0.006373645,0.00803596
-0.055194176,-0.080926091
-0.028880265,-0.15507361
0.000522673,-0.331802079
0.005358952,-0.141489942
0.005211628,0.137377055
0.010910472,-0.032635005
0.003124552,-0.252668761
-0.016376716,-0.188124816
-0.008978841,-0.117415402
0.004656985,0.072229041
-0.005690857,-0.247575647
-0.015366244,-0.05026993
-0.00401372,0.042315935
-0.004792016,0.161678183
-0.015199207,-0.293494715
-0.01042755,-0.233804002
0.006721059,-0.197607958
-0.004482828,0.104374717
0.005406552,-0.038355644
-0.013401558,-0.363321918
-0.00575959,-0.606899825
-0.011099658,-0.161036276
-0.020415348,-0.142360669
-0.005223823,-0.596518562
-0.007580956,-0.90431645
-0.020535513,-0.423041475
-0.031094692,-0.249840306
-0.024525882,-1.137849774
-0.042825699,-0.702890332
-0.044784038,-0.402449825
-0.049463667,-0.377827076
-0.03414364,-0.457328865
-0.025210531,-0.227913242
-0.037948321,-0.5849913
-0.038473481,-0.185486671
-0.030148155,-0.330601031
-0.033259879,-0.508772305
-0.012996821,-0.614165932
-0.030651726,-0.353081695
-0.0058689,-0.117270717
-0.026757287,-0.312178378
-0.01533411,-0.351756283
-0.069651125,-0.283993204
-0.024265416,-0.513176072
-0.02260475,-0.676310004
-0.019957488,-0.868249351
-0.067791184,-0.178183838
-0.033030142,-0.243492218
-0.001622469,-0.043463205
-0.01447663,-0.026119056
-0.045592421,-0.011098491
-0.030425445,-0.63516177
-0.005106646,0.16261544
-0.012640098,0.282723694
-0.036844646,0.050233188
-0.02222054,-0.010395094
-0.010481609,0.794215345
-0.007239605,0.19339016
-0.031135963,0.811089411
-0.025968991,0.30506431
-0.005889541,0.315959614
-0.016678636,0.16158545
-0.043390113,0.627595827
-0.034456159,0.541677798
-0.01309193,0.707070555
-0.147232896,0.983726118
-0.014826548,0.850401764
-0.064820813,0.045395976
-0.01596574,0.239680769
-0.037171716,0.414884268
-0.060059875,0.054147388
-0.029716592,0.664236076
-0.017538059,0.598388636
-0.083128217,0.381860866
-0.060435411,0.044816547
-0.044880962,0.19040858
-0.016878552,0.224248622
-0.117198512,0.240736475
-0.043597375,1.084778151
-0.038492364,0.429282314
-0.047599998,0.220877856
-0.095642525,0.352774399
-0.062685326,0.693062873
-0.074064888,0.857085638
-0.047165768,0.325271641
-0.090839033,0.273363587
-0.008795264,0.615120101
-0.049644652,0.346552945
-0.033025855,0.468927511
-0.086215417,0.35397751
-0.022349377,0.993744538
-0.036812104,0.802773016
-0.015414719,0.015189468
-0.10385767,0.286407025
-0.03676354,0.874439387
-0.038506737,0.474366074
0.006239563,-0.451558748
-0.071298036,0.224881256
-0.014333012,-0.146382255
-0.038964771,-0.518761538
0.05112457,-0.220259259
-0.043476477,0.283604793
-0.029397232,0.158935637
-0.022057987,-0.15227478
-0.136586177,-0.072154759
-0.070005994,-0.225034019
-0.050088734,-0.224477882
-0.046073881,-0.478852265
-0.122317332,0.382614054
-0.036985287,0.153849548
-0.001386394,0.078678293
-0.025777251,0.253727546
-0.068396049,-0.443162286
-0.039247066,0.19283533
-0.031091745,-0.020398699
-0.034225806,-0.241163679
-0.08236566,-0.090953684
-0.047496863,0.33714441
-0.012831754,-0.140354743
-0.035034562,-0.143187475
-0.051106706,-0.089890678
-0.019074828,0.099882023
-0.03172741,-0.10999631
-0.059258848,0.080652711
-0.037957213,0.026869912
-0.063724818,0.075413715
-0.092301938,0.059519386
-0.05057005,-0.016532221
-0.039056358,-0.097467235
-0.010501684,0.282387289
-0.069863084,0.431127535
-0.083981425,-0.229925463
-0.032138071,-0.130268627
-0.027406895,0.662956887
-0.024905501,-0.086241689
-0.061100405,-0.093015509
-0.088149399,0.262047785
-0.046488464,0.416200027
-0.035555767,0.49811361
-0.091647586,0.285459981
-0.009725067,0.094768514
-0.063992519,0.264403247
-0.034871157,0.781919919
-0.165687625,0.576231453
-0.059561336,0.203917298
-0.065888357,0.494338814
-0.036168642,0.593068051
-0.055469962,0.223103411
-0.00182525,-0.055416201
-0.041505257,0.388839287
-0.012602392,0.884779565
-0.080691419,0.399241041
-0.015454902,0.186034084
-0.058475423,0.475267453
-0.053295737,0.403669644
-0.043039743,0.273656438
-0.037600892,0.002363428
-0.040391838,0.504852919
-0.051147688,0.475236609
-0.055973744,0.331916069
-0.030949545,0.094884264
-0.055945623,0.351029113
-0.05775975,0.55296992
-0.058667774,0.180452291
-0.03360382,0.086346461
-0.081723866,0.347958847
-0.008542643,0.626785375
-0.069450352,0.435483143
-0.050463498,0.160555597
-0.09876336,0.669639307
-0.046068866,0.269934881
-0.063147029,0.198502741
-0.079859084,-0.03067177
-0.050463869,0.391502757
-0.029776208,0.230386064
-0.041122234,0.111774071
-0.116931058,0.094333894
-0.056368768,0.437501071
-0.007760494,0.567686578
-0.063877452,0.223794388
-0.083419973,0.002990262
-0.015822967,0.599048451
-0.006444902,0.48501628
0.004534716,0.110942303
0.003285062,0.053199578
0.010155581,0.555094943
-0.003462653,0.456944023
0.005830138,0.100259013
-0.009315944,-0.066344133
-0.005386637,0.251542381
0.000695578,0.224904834
-0.000948657,0.237025951
0.010757587,-0.14550529
-0.005580957,0.22194827
-0.005317834,0.17694453
0.005497261,0.152873199
0.015718918,0.063032316
-0.017517047,0.337901419
-0.001936965,0.2498702
0.00399502,0.171642059
-0.005465816,0.094028426
-0.002619029,0.422521376
0.003096514,0.239419401
0.005581246,0.265681817
-0.000370655,0.281211347
0.00418183,0.20448259
0.002166816,0.176368695
0.00289377,0.167889593
0.01235676,-0.097486162
-0.004552608,0.320934957
0.00069313,0.263311342
0.006567008,0.062312057
-0.004256755,-0.248250561
0.001435236,0.282643259
-0.000352603,0.623546051
0.010369953,0.244578684
0.010995371,0.582854348
-0.00390225,0.325930575
-0.002614599,0.516326652
0.024704475,0.4779582
-0.012692559,0.460510243
0.005276984,0.484313722
0.007365323,0.893258433
0.005831087,0.203108395
0.003585714,0.165532523
-0.004484644,0.303122195
0.00199813,0.423012043
0.004401155,0.148249299
0.007326563,0.180427701
-0.005310706,0.263480862
0.006811629,0.35667314
0.002708129,0.17129403
0.004259497,0.500781442
0.003886862,0.113867549
0.012736713,0.600835367
0.000849103,0.304633993
-0.008980052,0.504530368
-0.002193099,0.42977548
0.00348226,0.290686579
0.00148538,0.215370528
0.001736731,0.595030674
0.002394975,0.571837551
0.003953058,0.497187371
0.003228381,0.328736456
-0.001007738,0.131347536
0.001875899,0.14075403
0.003355545,0.439876596
0.001308064,0.107963793
0.002118924,0.465075517
0.001475017,0.377311978
0.00207411,1.05241958
0.00319397,0.504145258
0.001133215,0.423456201
0.00180547,1.025832081
0.001984529,0.528620888
0.004471086,1.08817468
0.001368839,0.25096255
0.001650356,0.159118719
0.001426486,0.050151524
-0.040623933,0.117246469
-0.012725492,0.229858927
-0.00473418,0.159367596
-0.018343653,0.296480851
-0.024151912,0.331570101
-0.040830395,0.528597242
0.003649522,0.562402828
-0.010323696,0.437084893
-0.015204308,0.279958163
-0.020763877,0.270741248
0.000993899,0.060295553
-0.002818726,0.541452644
-0.010069081,0.088659219
-0.014179707,0.412510388
-0.001922999,0.631429759
-0.020076651,0.426434088
-0.014495148,0.261061085
-0.013635646,0.580026767
-0.00829164,0.350553662
-0.011519721,0.374572687
-0.007441708,0.328738752
-0.015429543,0.145667885
-0.00338302,0.909575117
-0.007163181,0.568933465
-0.010196374,0.446527913
-0.011229787,0.544617228
-0.005485222,0.550203127
-0.012971678,0.207918183
-0.033185839,0.434455207
-0.018319249,0.522816854
-0.031231512,0.372424951
-0.021534167,0.347428366
-0.023529173,0.360306826
-0.022401146,0.157181716
-0.016234928,0.003098814
-0.019586654,0.556737358
-0.026668772,0.672298618
-0.026401706,0.126398236
-0.002325342,0.215908071
-0.156657233,0.179287514
-0.127940667,-0.198715448
-0.126801594,0.040185857
-0.055792985,0.168161253
-0.113057518,0.14437898
-0.051972834,0.06024729
-0.077189272,-0.022095461
-0.053362187,0.311372567
-0.046813827,0.71254205
-0.055075539,-0.009917745
-0.062542802,-0.01366999
-0.128939154,0.329581747
-0.060851155,0.150493088
-0.025124939,0.034773627
-0.001645027,0.126817316
-0.082770525,0.248843125
-0.050329635,0.475988958
-0.025147184,0.083473004
-0.010148308,0.045561045
-0.038962032,0.367602265
-0.051113258,0.23802712
-0.00812591,0.211246445
-0.045512367,0.316909653
-0.002608,0.278499776
-0.109817843,0.379778386
-0.045574709,0.109907016
-0.019911283,0.212116292
-0.048370011,0.454532441
-0.023869004,0.379292807
-0.114734576,0.149402261
-0.005115283,0.123480531
-0.091360564,0.515334437
-0.121475231,0.90551413
-0.083091415,0.078846654
-0.026357533,0.085056563
-0.078158933,0.194028922
-0.043702802,0.171256833
-0.064225935,0.143880945
-0.010575147,-0.015855177
-0.018560934,0.464959304
-0.007450507,-0.035557507
-0.006812914,0.14709244
0.00260602,-0.01550935
-0.006845671,0.349459653
-0.011872931,0.023889079
-3.74E-05,0.05991934
-0.006371476,0.134736326
-0.008170649,0.16588464
-0.007300317,0.314203774
-0.005294221,-0.035365605
-0.005371927,0.163268986
-0.009272688,0.300066287
-0.006085151,-0.143784323
-0.015470809,0.1653445
-0.004228376,-0.026389017
-0.006782348,0.397259557
-0.0077337,0.007592408
0.004046907,0.452761014
-0.005522081,-0.062648432
-0.009135676,0.429865273
-0.00753703,0.204746501
-0.01396301,-0.074039959
-0.000241048,0.142198949
-0.007486045,0.071050982
-0.011113522,0.160894212
-0.008892491,0.020792522
-0.010201012,-0.078968338
-0.006127743,0.29104886
-0.009698024,-0.053174782
-0.00475015,0.153367382
-0.008926825,-0.227714804
-0.009723285,0.310206899
-0.001037356,0.090212783
-0.018143692,0.168536056
-0.00977653,-0.230837383
-0.005010505,0.319715579
-0.003480136,0.384274838
-0.016485837,0.146883595
-0.017365915,0.239753097
-0.0009879,0.316074888
-0.019471378,0.533494657
-0.008157951,0.4450811
-0.004726023,0.269735052
-0.004593154,0.207291416
-0.011734599,0.585894242
-0.028714364,0.344150933
-0.006007857,0.415688202
-0.008122152,0.210696757
-0.012219117,0.456519707
-0.001714714,0.233259609
-0.005463771,0.631348518
-0.009769506,0.422413746
-0.004690553,0.33495743
-0.002915336,0.312721794
-0.004113583,0.325019561
-0.012511217,0.604663739
-0.010365346,0.562728754
0.000924546,0.31582094
-0.003209684,0.602060863
-0.005656805,0.200450024
-0.004279397,0.488077358
-0.000300735,0.225992552
-0.006183518,0.388745514
-0.001393209,0.297701653
-0.010795775,0.517511169
0.001031444,0.461008048
0.004283524,0.393244252
-0.006183473,0.47006499
-0.015054777,0.676865131
-0.008413997,0.152361428
-0.003701473,0.216856196
-0.005959862,0.425737401
-0.007148782,0.69736598
-0.009304397,0.509051012
-0.007434588,0.616554617
-0.006712812,0.412115776
-0.00254464,0.854504686
-0.162249281,0.334301208
-0.08634516,0.138881497
0.013543284,0.237695597
0.040032812,0.473720357
-0.193689972,0.251014177
0.006111303,0.183263468
-0.078552111,0.108184981
-0.114712,0.214108682
-0.24338464,0.159117246
-0.116753029,0.126190053
-0.00389864,0.066673624
-0.01359781,0.400184787
-0.052615257,0.049425813
-0.015615247,0.202801172
-0.015496889,0.186488018
-0.091536433,0.140057846
-0.210946442,0.019620258
-0.09851895,0.133910068
-0.109084225,0.147951033
-0.061052147,0.052062393
-0.085503853,-0.073351073
-0.009633761,0.062568639
-0.037189782,0.168771301
-0.000262993,0.172684177
-0.010319156,0.074474518
-0.02217108,0.26973462
-0.025473276,0.137749288
-0.034884398,0.202478601
-0.032991114,0.08354283
-0.006932342,0.140597515
-0.01526424,0.066282359
-0.04994013,0.355836301
-0.302423848,0.152544948
-0.059402099,0.175713975
-0.017596015,0.209145246
-0.054359475,0.243008457
-0.057407079,0.193222167
-0.003853994,0.261986452
-0.075929182,0.123850737
-0.066416018,0.215816556
-0.085804554,0.427130291
-0.076924364,0.13504878
-0.049034285,0.223450533
-0.032834933,0.162971256
-0.039814985,0.085305988
-0.026355288,0.020457335
-0.016563094,0.150532988
-0.016554138,0.128432669
-0.03090845,0.174052549
-0.033855909,0.242720534
-0.004581068,0.469229765
-0.056927234,0.131843582
-0.0047993,0.184497298
-0.052007771,0.242640688
-0.014438867,0.182456375
-0.218062427,0.059661931
-0.012670632,0.339505687
-0.00067797,0.029917942
-0.055396559,0.341922807
-0.002672102,0.616211195
-0.039028444,0.375510828
-0.018115638,0.203786394
-0.007870236,0.371903743
-0.000544128,0.203162724
-0.0382556,0.150409357
-0.014267661,0.092931656
0.005720796,0.430439851
-0.002591113,0.154623035
-0.026933004,0.37529703
-0.012937302,0.137579336
-0.268128917,0.280918169
-0.07693305,0.402016069
-6.96E-05,0.264618496
-0.122942218,0.196590969
-0.071388109,0.413585749
-0.094251239,0.115310221
-0.052789711,0.31368325
-0.108144939,0.16161354
-0.04313291,0.342594544
-0.016031183,0.179625084
-0.030913057,0.083608322
-0.040337709,0.24314286
-0.059197037,0.283331107
-0.025792333,0.542674414
-0.004829877,0.393163609
-0.057819413,0.090782055
-0.031435972,0.149658511
-0.023280067,0.071526901
-0.019731332,0.401879291
-0.001995111,0.211455899
-0.039033936,0.161014763
-0.024670751,0.513919262
-0.040279375,0.300747102
-0.040692761,0.207173227
-0.01067523,0.163025639
-0.010428133,0.18309232
-0.017354997,0.426476951
-0.004427661,-0.036011398
-0.009518765,0.500865925
-0.040682497,0.196469484
-0.009594502,0.255221267
-0.008639297,0.23842276
-0.002128567,0.438287446
-0.011170301,0.261774219
0.002206179,0.250051719
-0.052059785,0.18787479
-0.014459254,0.143374002
-0.010339609,0.594439438
-0.00756666,0.473365696
-0.003881621,0.24870621
-0.029539733,0.248669137
-0.00694012,0.317833231
-0.048755891,0.273958788
-0.009793107,0.290615314
0.000901744,0.046985233
-0.003812339,0.337112545
-0.013196624,0.164225093
-0.017083673,0.616924528
-0.004314962,0.104799289
0.009897761,0.295558527
-0.011065009,0.411206987
-0.016432535,0.011358277
-0.00427925,-0.063325188
0.004682445,0.076586863
-0.037864039,0.049059664
-0.0299168,-0.751926285
0.001934578,-0.329182772
0.006791603,0.095996537
-0.022931933,0.080911635
-0.004736478,0.314521948
0.006039691,0.52685918
-0.007396262,0.13926768
-0.00144482,0.083447481
-0.01131501,-0.894792657
-0.003427828,-0.138260792
0.001098339,0.125652137
-0.030655297,0.327353203
-0.008096499,-0.195421
-0.009480592,0.230558187
-0.008879369,0.454412029
-0.030521261,-0.085799829
-0.002350805,-0.190715761
-0.00227628,-0.028168934
-0.007571386,-0.091835547
-0.016317608,0.003963783
-0.036627548,0.225491116
-0.012112823,-0.047846409
-0.023110605,0.52861515
-0.021989599,0.067566457
-0.012244473,0.107909674
-0.023126376,0.031435052
-0.012148308,-0.175125593
-0.051572769,-0.110874704
-0.014864409,0.470697016
0.004233783,-0.061254293
-0.004629957,-0.190797335
-0.011318005,0.425036858
-0.006987688,0.144058016
0.007638952,-0.026371951
-0.001725774,0.114887334
0.007679375,0.018789185
-0.005456482,0.138339972
0.002734676,0.252932124
-0.01282767,-0.086526486
-0.003594301,-0.122356288
-0.003485083,0.186027762
-0.003033106,0.221382717
-0.007599427,0.252866312
-0.01981994,0.203934099
0.001673302,0.141076099
0.00113385,0.044239105
-0.007561508,0.022753554
0.003774447,-0.270682084
0.002592102,0.346241618
-0.004474325,0.363195175
-0.012017439,0.211105661
-0.001690527,0.046947674
0.003370289,0.0112303
-0.004968589,-0.000232746
-0.00678579,0.090754759
0.007472554,-0.01871975
0.001973959,0.154964963
-0.002592585,0.309802996
-0.007366594,-0.20716928
-0.002596257,-0.006671968
-0.004922665,0.163908539
-0.000809003,0.021000779
-0.000628345,0.016292646
0.001675269,-0.000649649
0.01122782,0.096235587
-0.021210682,0.528204869
-0.020638394,-0.133990127
-0.010373666,-0.070536358
-0.003732231,0.203406453
-0.009842742,0.219195349
0.000740051,0.01181122
-0.004538087,0.13277443
-0.006441546,0.320383413
0.003049352,0.204956798
-0.0248375,0.151468028
-0.011964053,0.141528755
-0.000408831,0.161877088
-0.010013338,0.166509016
-0.000142328,0.237743845
0.002958122,0.149537728
0.000353342,0.193083287
0.000703652,0.193030675
0.006265411,0.063822112
0.003655422,0.085783035
0.003823263,0.062410014
0.000670362,0.059900882
-0.006724059,0.137238745
0.005353135,0.201175869
0.003020162,0.15034822
-0.000670811,0.131209303
0.000529979,0.164248614
0.002222567,0.112691987
0.002389774,0.106401974
-0.005404523,0.230898881
-0.001594433,0.040666474
0.001921537,0.025125563
0.00063279,0.162607867
0.00334321,0.057558197
-0.007282479,0.019878642
-0.001172837,0.080792845
0.002064463,0.311825295
0.001646021,0.432819759
0.002832071,0.343987483
-0.008358146,0.379550335
0.005291038,0.440711832
-0.126638001,0.172771208
-0.082163823,0.26074093
-0.089977561,0.206478273
-0.008075183,0.405280665
-0.040702703,0.573306306
-0.074894679,0.291907999
-0.058466466,0.123402126
0.005808516,0.106671325
-0.145888949,0.213409042
0.670212665,0.097323806
0.281540055,0.184213739
0.039656499,0.130870239
0.171048454,0.092554331
0.198485653,0.098912126
0.052290077,0.029412561
0.133758683,0.043194195
0.188682872,0.142903849
0.245528725,0.091554962
0.180960429,0.112647105
0.165509167,0.030099257
0.19631972,0.06684413
0.232256734,0.007553428
0.008542034,0.160261872
-0.007337359,0.122927824
-0.006174214,0.232540447
0.048157507,-0.072298735
-0.050565615,0.297872639
0.128901732,0.347420716
-0.022947551,0.137239453
-0.065000578,0.015699587
0.026882095,0.063459364
-0.066719631,0.035090015
0.003440375,0.380637294
-0.046130186,0.084446928
0.024817963,0.040151624
-0.118297463,0.173160723
-0.038383145,0.324837052
-0.076383915,0.224367523
-0.038514518,0.07628999
-0.066600119,0.254843636
-0.026472366,0.041754963
-0.066724798,0.03932319
-0.074901267,0.070796278
-0.061204144,0.165449299
-0.03027095,0.093671706
-0.049996881,0.041469241
-0.064916565,-0.251564154
-0.020523641,-0.075263973
-0.100448515,0.379653494
-0.022503791,0.081294001
-0.062637306,-0.220185047
-0.073539508,-0.032381898
-0.040750789,-0.015717138
-0.038120435,0.192465134
-0.063460406,-0.290146753
-0.033029539,-0.163429997
-0.034149978,-0.345209124
-0.060220884,0.106166925
-0.032296569,-0.030112386
-0.022070004,0.382856052
-0.041207741,-0.227044335
-0.032248993,0.159153054
-0.054157895,0.01944926
-0.006010988,0.309163199
-0.073276843,-0.200520632
-0.04644401,0.539133455
-0.0110019,0.082698711
0.007205937,-0.078456436
-0.033990431,-0.269130412
-0.022266989,0.094920998
-0.031563222,-0.077255429
-0.013910109,0.007147552
-0.052205331,-0.104253862
-0.025390493,0.155500259
-0.007411365,0.370407806
-0.011341537,0.191977768
-0.066864132,-0.184062971
0.005779741,0.079477838
-0.002473382,0.310165576
0.001845636,0.187796851
0.002843199,0.309237623
0.003867907,0.156234058
0.001711162,0.112186709
0.002536151,0.028844595
0.00195093,0.252087123
0.002872356,0.041630267
0.001642779,0.51115148
0.002997641,0.368583237
0.004313239,1.152200049
0.001503024,0.253694132
0.001853958,1.437459554
0.002861847,0.489434343
0.000562816,1.462989337
0.003626851,0.844405918
0.001945443,0.49533615
0.002564499,0.784783076
0.001220646,1.925084969
0.002236536,0.732434725
0.002639832,0.694725426
0.002007425,0.603320195
0.001560103,-0.242108391
0.001539427,0.080438201
-0.002662015,-0.505514854
0.001473586,-0.287860776
0.001330043,-0.293331616
0.002147793,0.032852353
0.001508938,-0.183078919
0.001434591,0.018328911
0.002701462,-0.099823937
0.002622949,0.01511938
0.001112931,0.194409282
0.001883225,0.065883984
0.001464604,-0.013958491
0.001028828,0.005155228
0.001122494,-0.147907512
-0.002166695,-0.164961853
0.001630519,-0.024370128
0.001189222,0.022245061
0.000891507,-0.128358672
0.001490148,-0.424849754
0.000806215,0.426698198
0.000575917,1.07989337
0.001234798,1.334815027
0.001143124,-0.713481592
0.000832321,-0.2701021
0.000129117,0.245583399
0.00117518,0.201271454
0.000882261,0.367683819
-0.000381431,0.438317085
0.001128786,0.373893635
0.000848798,0.534699779
0.000616652,0.912276846
0.000804882,0.69295188
0.000817438,0.622043415
0.000947146,0.827641626
0.000867105,0.863851008
0.000972061,0.666628079
0.00042152,-0.790475699
0.001777049,-1.172128162
0.001136284,0.113833508
-0.000450202,-0.672455114
0.000642317,-0.942633998
0.000546872,-1.232950512
0.000966065,-0.57855245
0.000948251,-0.428646899
-0.001781671,-1.101230331
0.001556353,-1.000748553
0.002853994,-0.667947896
0.001099757,-0.101418424
0.0006433,-0.63838671
0.00222317,-0.155377396
0.000781106,-0.10698324
0.001867433,-0.064757856
0.000432877,-0.08597806
0.00126853,0.00871781
-0.007720689,-0.016135532
-0.068095098,-0.05476275
-0.008270117,-0.022982591
0.030117328,-0.318232204
-0.042920823,0.15630087
-0.013476213,0.101825666
-0.013624932,-0.057228654
-0.001006108,-0.286281961
0.010037616,0.136687738
-0.003837033,0.247898746
-0.001186938,0.02624502
-0.002062276,-0.406250524
-0.002591487,0.157534282
-0.011458301,0.18967342
0.00113017,-0.073829087
0.002916045,0.110382143
-0.00270722,0.252464979
0.001169633,0.369831544
-0.000782851,0.095810815
0.002819081,-0.264753247
0.001444386,0.371007104
0.000549809,0.431458228
-0.000187189,0.090634538
-0.003821781,-0.037630767
-0.006504112,0.264063279
0.002026579,0.508228974
0.001296475,0.066476529
-0.01038992,0.092971951
-0.003360662,0.29433827
-0.014778585,0.282476668
0.0020197,0.159781001
-0.017786526,-0.127222081
-0.011512323,0.509233103
0.001681526,0.167292287
-0.000707798,-0.005562963
0.018034611,-0.027428236
0.001430038,0.326785605
0.002132606,0.488319048
0.000528299,0.175646325
-0.00578031,0.024373733
0.003684879,0.654397365
0.005963732,0.501519231
0.002307473,0.050166667
-0.007489417,-0.069903529
0.00320906,0.334322142
-0.004478715,0.338673146
-0.000651883,-0.024799642
-0.001870231,0.208130114
0.002981895,0.420232963
0.001334522,0.274598796
0.005418833,0.071745996
0.001000422,-0.046162872
-0.00858149,-0.019925103
0.005320744,-0.011236305
0.004048436,-0.086955021
-0.007862015,-0.160843885
0.004584408,0.048083637
-0.005868111,-0.105613946
0.00212416,-0.092273723
-0.000679002,-0.06725963
0.001145475,0.070321692
-0.00049514,-0.012183134
0.002834981,-0.087169244
-0.02297742,-0.120380206
-0.001205931,0.049499664
0.002441456,0.004009482
-0.001547197,-0.051491737
-0.003334966,-0.012812459
0.000169928,0.084243352
0.002339907,0.032796995
0.001761293,-0.160519262
0.001728205,-0.00246808
0.002551522,0.150500285
0.001831391,0.057935881
0.007568805,-0.086699834
-0.005030775,0.075139859
0.000237683,0.108861468
-0.003393761,0.060447916
-0.003057139,-0.07346692
0.001578336,0.037023716
-0.00831986,-0.012908557
-0.013613804,0.044059068
0.001793845,-0.029746901
0.003321983,0.037272237
0.004927463,0.202492324
-0.01604212,0.179650771
-0.002179998,0.042405931
0.006811673,0.061313724
-0.003656256,0.086008681
-0.001288425,0.085369915
0.001164557,0.012012791
0.002890884,-0.149540576
-0.001193283,0.060350502
-0.002874428,0.002152009
0.00093777,-0.089464978
-0.002272546,-0.176762791
-0.001993433,-0.232306037
-0.013499665,0.001635302
-3.39E-05,-0.138347795
0.001796591,-0.055642962
0.000866288,0.078128158
0.002154869,0.041996194
-0.000543039,-0.217978842
0.001535942,-0.043950446
0.002970318,-0.005052184
0.001953221,0.006870668
0.002502251,-0.114947375
0.005713321,-0.130742041
-0.00238065,-0.069379122
0.002281135,0.058790272
7.18E-05,-0.06062787
0.002249316,-0.05473211
0.00255573,0.011904292
-0.004505272,-0.037762295
-0.002242214,-0.103383276
0.007689832,-0.025384199
-0.135838685,0.124577089
-0.007190873,0.026509493
0.007354127,-0.006159808
0.004341267,0.003540575
-0.001743275,0.030284282
0.002929738,0.044015537
-0.001014144,-0.058727988
0.003067326,0.03220981
-0.013888496,0.088819732
-0.002000541,0.039631824
-0.004192112,-0.044224159
0.002869709,-0.00562602
0.003085758,0.106105037
0.002007773,0.022273775
-0.000763322,-0.036920296
0.002664633,-0.14884392
0.00044307,0.105823378
0.002275634,0.354499355
-0.004266347,-0.061937827
-0.004407449,0.121581113
-0.001738885,0.095134821
0.002043595,0.337569153
-0.001197121,-0.207806906
0.001686511,-0.060658488
0.001563032,0.210764552
-0.003838847,0.281827966
-0.002539734,-0.190872825
-0.004068051,-0.158925904
-0.001129539,0.202365102
0.002995942,0.318542147
0.005141958,0.25636912
-0.002732093,0.33211297
-0.012487824,0.432760225
-0.006020673,0.100009494
-0.00025478,0.088798864
0.005008968,0.435356338
-0.00157078,0.095518482
-0.007502038,1.043059176
-0.007238998,0.067097813
-0.014508874,0.440599299
-0.002192104,0.393734063
-0.00039366,0.568318451
0.001429884,0.0864749
0.00285675,-0.114773136
-0.005350502,0.071220104
-0.003605209,0.607106232
0.001484512,0.006204822
-0.000255318,0.726557692
-0.005150343,0.563556871
-0.002470353,-0.29508031
0.001010832,-0.022501534
-0.005793622,-0.09746347
0.003106192,0.708289879
0.001191553,-0.020643234
0.000777903,-0.284373133
-0.000934541,-0.204258435
-0.002010624,0.113095538
-0.000125614,0.036788012
-0.00424533,-0.233786811
-0.016722452,-0.032617657
-0.004898884,0.165623442
0.004166754,-0.101222448
0.000311801,-0.173612676
0.001865389,-0.212640994
-0.000475808,-0.002506276
-0.013790033,-0.393148174
-0.000323026,-0.372667081
-0.000454056,-0.284102277
-0.005269332,0.574266815
0.000937795,0.075776123
0.002178334,-0.085810697
-0.004089691,-0.324945424
-0.000203674,0.344408599
-0.001116489,-0.275638851
0.000574469,0.112634646
0.001592655,0.369772395
-0.002634138,0.557788458
0.001262101,-0.217011871
-0.001025817,0.440445083
0.000160164,-0.027191049
-0.002736693,0.659390275
-0.005367772,-0.268585681
-0.003008811,0.299809086
-0.007709912,0.080649097
-0.002823242,0.123469629
-0.003774319,-0.227785265
-0.007188779,-0.103571764
0.003461281,0.230415093
-8.68E-05,0.521591013
-0.003278017,-0.065856942
-0.007713514,-0.217471186
-0.01107588,0.027564453
-0.003696757,0.218449921
-0.006974952,-0.033989757
-0.004239776,0.537896949
-0.000524435,0.639039785
0.003260221,0.526958881
-0.000649156,0.537985395
-0.005159486,0.633674945
0.001285331,0.711650503
0.000146143,0.421386796
-0.003791972,0.469409164
-0.000953883,0.498674704
-0.001761613,0.681712851
0.000274617,0.886988077
-0.001257041,0.609395941
0.000793636,0.786821302
-0.010598261,0.880260218
-0.000346424,1.087506698
0.000947398,1.142058576
0.00129187,0.751284453
-0.005664151,1.248800195
-0.003394483,0.241458383
-0.010735559,0.972960162
-0.019913783,0.456962313
-0.000306235,0.771015935
-0.000706847,0.628868003
-0.010232275,0.66430127
-0.01392459,0.557156194
-0.01241839,1.280605067
-0.006323232,0.387003679
-0.007365532,0.453102011
