4128,-53.823,-0.024241,-0.043295,0.038997
23039,-50.646,2.7931,0.038838,0.11867
1167,-17.717,0.80717,0.017334,0.048403
8432,-36.244,2.0964,0.020189,0.14542
33699,-34.265,0.70306,0.034081,0.1855
9420,-60.054,2.2433,0.10715,0.19189
2612,-45.654,2.8802,-0.045121,0.2436
959,-52.77,0.99088,0.079485,0.059593
12098,-33.658,0.36846,0.041065,0.26557
4258,-12.897,0.22912,0.021166,0.015881
3946,-55.147,7.8387,-0.002867,0.17402
3989,-7.7726,0.097947,0.018094,0.067469
5169,-65.161,-0.61504,-0.11821,0.16051
7674,-26.475,1.0781,0.047131,0.36192
2079,-67.781,4.9553,-0.026596,0.20015
18561,-38.606,3.8675,0.07821,0.44384
4060,-31.116,-3.2164,-0.036226,0.18292
4295,-37.385,4.6548,-0.082347,0.4176
2860,-90.342,3.7096,0.064763,0.16399
37911,-52.519,1.7492,0.11351,0.29178
2115,-65.208,0.043808,-0.0034532,0.077834
1611,-40.172,9.7849,0.010339,0.37603
7431,-89.472,2.3348,0.10754,0.05165
1997,-49.626,1.6497,0.080674,0.22981
1839,-48.503,-0.11826,-0.049982,0.21632
7992,-47.16,1.5433,-0.05002,0.38903
1509,-48.141,15.043,0.14579,0.32642
714,-62.568,3.576,-0.10924,0.065213
65231,-81.749,-4.798,0.20048,0.096872
37820,-89.506,-2.9645,0.21505,0.17572
39212,-51.598,-0.18122,0.15132,0.24179
59044,-87.859,-3.0425,0.25788,0.15359
80844,-54.774,-3.8444,0.21465,0.14837
67358,-109.92,-4.732,0.28182,0.11362
55271,-60.23,-0.049752,0.21642,0.18693
55042,-86.499,-2.7407,0.29625,0.087548
50555,-65.041,-2.2198,0.18635,0.14926
29953,-120.91,-6.2603,0.29663,0.11754
26435,-35.933,-0.92934,0.10677,0.27566
27296,-86.28,-3.3498,0.16181,0.17333
26395,-56.776,-6.5931,0.1133,0.16683
17299,-59.117,-1.4468,0.16116,0.24835
13085,-42.642,-1.3563,0.14541,0.29471
10682,-41.479,2.5974,0.13474,0.20267
28456,-32.712,2.0403,0.12009,0.20951
16842,-118.17,-5.1798,0.3528,0.14925
42611,-47.526,-0.70485,0.1242,0.25442
19991,-88.262,-0.42301,0.20779,0.12523
25958,-41.884,-2.9317,0.14308,0.18561
9363,-33.651,0.56041,0.085522,0.29188
15151,-72.491,-1.4947,0.15996,0.21339
32849,-29.231,0.19444,0.14167,0.19959
14812,-66.513,-2.9919,0.14819,0.18039
22932,-58.976,0.45192,0.1791,0.23522
28149,-88.852,-1.4725,0.19659,0.16604
39381,-83.061,-0.3353,0.30061,0.10735
31672,-38.665,-3.5295,0.10079,0.19215
22524,-73.085,0.98671,0.24363,0.21511
10668,-108.09,3.3762,0.3885,0.13337
6522,-52.763,2.9828,0.17916,0.21134
27161,-65.266,-1.2169,0.17225,0.15331
26534,-98.133,-3.4462,0.28046,0.17477
6984,-108.88,-1.8142,0.39668,0.13292
22293,-90.335,-2.1057,0.29194,0.1006
26447,-58.022,-1.6686,0.17177,0.1881
8145,-133.74,1.259,0.50279,0.10334
6408,-73.471,-3.1168,0.25569,0.25732
56921,-44.736,3.7391,0.21787,0.16695
26666,-37.132,-0.068115,0.16664,0.30414
18236,-74.421,0.85436,0.29222,0.18302
8891,-56.052,3.6269,0.49605,0.10097
43098,-65.252,0.22713,0.20629,0.13591
12679,-60.741,-3.8641,0.144,0.29272
24013,-74.859,3.3399,0.29704,0.20304
33460,-94.722,4.1423,0.29615,0.093226
30489,-48.556,2.3967,0.15899,0.15377
5683,-83.185,-0.71987,0.21841,0.19544
14765,-102.32,-6.098,0.24114,0.14521
60886,-9.2497,0.67976,0.034495,-0.014908
37106,-49.229,3.096,0.26586,0.16351
18610,-97.901,2.3503,0.33939,0.1904
10321,-69.07,3.361,0.37388,0.23095
22383,-66.954,1.9289,0.23924,0.11872
8906,-42.597,1.6505,0.1432,0.037486
12207,-40.725,0.16637,0.10527,0.27635
19108,-27.985,-0.76992,0.071304,0.22051
61385,-48.945,1.9369,0.13974,-0.034847
21685,-82.166,6.0151,0.35812,0.10199
18991,-51.425,0.5399,0.1503,0.26274
5169,-38.802,1.791,0.13926,0.11747
23619,-44.791,1.573,0.15567,0.16106
26210,-64.595,0.948,0.19511,0.02002
1.2222e+05,-88.972,-0.027212,0.17629,0.058378
3148,-63.61,4.8369,0.40066,0.2045
25116,-34.211,-2.3466,0.077866,0.086132
40589,-68.613,5.5379,0.31321,0.18373
47638,-47.165,4.7284,0.16777,0.26529
22990,-61.46,1.4244,0.20177,0.051704
74048,-40.537,3.9458,0.19607,0.13573
37317,-41.282,0.089342,0.13083,0.094874
23596,-47.266,1.5141,0.12695,-0.049828
15790,-70.625,-1.5384,0.16692,-0.051903
1.3237e+05,-26.116,3.2919,0.092788,-0.0065447
16734,-66.566,4.3456,0.49347,0.16832
13764,-122.06,7.5013,0.55299,0.082357
5970,-81.767,3.4169,0.43726,0.14985
24926,-31.816,-3.3205,0.024142,0.065355
34226,-19.355,-0.074672,0.040045,-0.0078342
45242,-14.256,-0.6625,0.024442,0.10434
38883,-8.594,-0.52865,0.013923,0.002612
58226,-15.367,-0.75694,0.025404,0.052443
19457,-7.968,0.008431,0.020203,-0.006178
30100,-8.7074,-0.51619,0.013418,-0.014656
43224,-6.1971,-0.3845,0.010783,0.014978
44023,-7.6882,-0.49539,0.013873,0.011153
43352,-16.801,-0.49922,0.029208,0.034282
16568,-6.4997,-0.28415,0.011055,-0.0048444
17541,-4.8524,-0.26783,0.009087,0.016154
24327,-5.8261,-0.16295,0.011381,0.014401
25366,-12.045,-0.1077,0.02423,0.037719
22803,-11.056,-0.53013,0.021081,0.012409
12080,-13.057,-0.097697,0.023841,0.095696
20999,-30.131,-0.29636,0.050279,-0.013585
17770,-12.626,-0.41425,0.023838,-0.0028731
18725,-13.274,-0.61058,0.023972,0.058164
24443,-15.721,-0.39606,0.027695,0.0074308
15014,-18.677,-0.037265,0.036541,0.0027564
9539,-12.029,-0.082783,0.017826,0.016246
18712,-9.7023,0.053986,0.020952,0.028425
25869,-7.1736,-0.30587,0.012347,0.031771
15774,-31.704,-0.11722,0.053658,-0.032999
16625,-10.381,-0.95012,0.012274,0.020265
17705,-11.61,-0.40316,0.021283,-0.0038822
7179,-6.0025,-0.3881,0.0098348,0.0015552
10942,-24.211,0.033576,0.046496,0.096539
8492,-5.0639,0.24418,0.01498,0.071412
12685,-6.9463,-0.46992,0.012585,0.0026671
8375,-6.5187,-0.1453,0.014598,0.097615
16272,-13.316,0.23725,0.025815,0.012318
15955,-20.215,0.25681,0.031359,0.017656
13598,-14.416,0.69808,0.036398,0.036526
12368,-5.3615,-0.26525,0.011165,0.02032
21458,-24.018,-1.1048,0.03646,0.096613
8066,-12.491,-0.08521,0.025662,0.14171
8141,-8.995,-0.35982,0.014301,0.036335
27433,-12.898,-0.43224,0.023509,0.011441
20000,-10.517,-0.64476,0.014192,0.055399
11698,-7.2762,0.27811,0.018546,0.010211
35114,-8.7327,-0.39921,0.014507,0.01584
33322,-9.5485,-0.68615,0.013346,0.045409
16071,-11.642,0.53725,0.03048,0.06389
14380,-9.1459,0.69082,0.019992,0.019762
12914,-13.625,0.27131,0.029587,0.2634
13432,-11.848,0.10134,0.027116,0.14326
8090,-5.9036,-0.20132,0.011861,0.051042
9556,-8.6676,-0.29645,0.01542,0.057496
29070,-9.8729,-0.30863,0.020649,0.010727
14430,-12.76,-0.22206,0.017422,0.11606
20022,-17.205,0.65786,0.04393,0.029672
15860,-31.115,-1.4228,0.046871,0.055705
25884,-26.698,-1.3288,0.039409,0.064911
16537,-18.084,0.12235,0.035436,0.027146
16948,-26.521,0.18704,0.054664,0.033203
7205,-25.851,0.084434,0.053627,0.011023
8919,-7.6132,-0.47113,0.0097241,0.024188
9608,-17.964,1.1031,0.042743,0.064301
8302,-11.615,0.95516,0.029657,0.034556
10345,-13.609,-0.22521,0.026086,0.0093531
9758,-10.172,0.12487,0.018754,-0.00068067
13645,-29.774,-1.3429,0.033984,0.0085905
15042,-19.159,-0.41832,0.027889,0.053798
13390,-28.554,0.045873,0.059362,0.13138
5154,-36.26,-0.33706,0.05541,0.23598
7615,-26.362,-1.2031,0.035119,0.052362
9315,-24.583,-0.15489,0.053176,0.13372
9208,-22.279,-0.87997,0.03071,0.041204
7943,-10.285,0.12647,0.024244,0.013529
17481,-8.1982,-1.5539,0.003631,0.030024
23924,-20.507,0.084745,0.034644,0.052754
14003,-26.328,-0.74433,0.04384,0.013759
26870,-10.826,-0.72091,0.013612,0.020433
15604,-16.804,-0.79904,0.023339,0.14937
12004,-13.541,-0.41487,0.019063,0.0616
16392,-28.859,-0.93095,0.051154,0.013736
17559,-12.404,-0.78611,0.017863,0.14261
8196,-31.446,-0.44552,0.038835,0.13307
4617,-32.806,-1.6111,0.05349,0.25945
7288,-8.5257,0.20855,0.022525,0.03494
9128,-13.487,-0.65979,0.029618,0.11808
45463,-46.774,-1.3262,0.078201,0.080752
30240,-16.628,0.39804,0.039888,-0.0038086
12849,-33.856,-0.82307,0.070785,0.35641
5527,-13.803,-0.37629,0.019285,0.16645
19626,-24.623,-0.48458,0.040821,0.044144
23446,-10.667,0.97314,0.037504,0.038988
18755,-7.1325,-0.4184,0.017306,0.0238
22446,-18.709,-0.4248,0.034927,0.17106
4246,-19.439,0.22176,0.032116,0.12496
6715,-46.546,0.42558,0.093653,0.35927
12768,-18.134,0.15964,0.040754,0.20783
4670,-95.57,-1.1012,0.14437,0.12376
61495,-31.694,-3.3761,0.032952,0.035486
19984,-7.5588,-0.45643,0.014619,0.010765
27095,-15.419,-0.70863,0.025287,0.12828
13201,-18.123,-0.30971,0.03394,0.097006
16790,-29.995,-1.6613,0.045201,0.40837
27371,-6.6244,-0.36442,0.012816,-0.0073169
10821,-37.521,0.51529,0.080875,0.045961
7635,-12.802,-0.462,0.024347,0.11222
11512,-32.151,-0.67706,0.060603,0.13965
64156,-6.76,-0.82968,0.0092102,0.068322
30709,-20.436,1.6379,0.051187,0.06117
8059,-4.1808,-0.11978,0.010016,0.0082392
5897,-30.197,-0.14697,0.053019,0.17432
14417,-5.2851,-0.7675,0.007185,0.073367
6887,-12.476,1.2295,0.038664,0.038456
12047,-158.25,0.83311,0.32662,-0.021913
11295,-51.617,-3.3246,0.057337,0.24328
14199,-14.106,1.3875,0.038266,0.022122
11609,-20.909,-2.119,0.022325,0.034743
10349,-37.769,2.4511,0.089458,0.074305
21541,-12.003,-0.35113,0.014541,0.063293
84244,-10.447,0.56767,0.024478,0.067671
6208,-119.87,0.0088805,0.20257,0.14936
6164,-35.096,-0.45005,0.053778,0.25336
6037,-33.799,2.0014,0.090001,0.40541
2854,-120.23,9.009,0.29649,0.060141
16754,-6.9413,-0.039126,0.016163,0.033588
4351,-20.445,-0.60221,0.033218,0.1822
12955,-28.297,0.23641,0.055222,0.13745
8027,-101.92,5.4173,0.23741,-0.081066
6723,-41.172,-1.8936,0.082706,0.016256
21872,-22.484,0.56702,0.058115,0.084079
11113,-23.198,0.57549,0.052299,0.0060525
7172,-24.12,3.4162,0.079763,0.15645
8081,-23.402,-0.57747,0.045182,0.21347
9547,-28.643,-0.54267,0.038987,0.2256
11613,-14.319,1.547,0.034068,0.28083
9870,-24.69,2.1253,0.070503,0.34921
7469,-25.036,2.6871,0.060436,0.21847
4372,-66.944,-0.22885,0.069266,0.23496
21688,-28.384,-1.715,0.03409,0.19555
27202,-61.66,-3.6464,0.073235,0.10667
7675,-65.31,-0.18592,0.13307,0.11763
14398,-28.346,2.3907,0.073604,0.1552
7765,-23.1,3.8018,0.073575,0.50326
2801,-138.98,1.3073,0.2362,0.27577
7822,-52.191,0.64294,0.1059,0.013263
20777,-35.807,1.0819,0.077693,0.43054
13470,-26.988,2.3136,0.066937,0.42929
6263,-146.27,1.7856,0.30493,0.29449
25671,-18.047,-0.54704,0.028138,0.021949
7638,-75.571,8.5485,0.17702,0.4725
7402,-52.365,4.1109,0.13896,0.05365
9409,-57.524,1.1768,0.11949,0.36791
11347,-66.441,2.6092,0.12052,0.34083
16652,-32.983,0.64942,0.05711,0.24018
35646,-10.278,0.14554,0.023571,0.1222
3126,-153.07,1.1855,0.28268,-0.007759
4645,-110.17,0.3338,0.19559,0.061061
21068,-32.167,-0.067982,0.063276,0.0057896
5670,-191.67,9.8275,0.36288,-0.021365
18194,-66.169,2.0692,0.094138,-0.023833
40447,-36.145,-1.2971,0.053365,0.046813
10095,-33.05,3.127,0.12324,0.050038
6314,-23.204,-0.57239,0.047222,0.10526
22221,-56.289,0.54535,0.10439,0.054112
11509,-27.039,0.69025,0.040312,0.060962
28838,-37.283,0.14635,0.070612,0.077308
30567,-46.313,-0.64121,0.059935,0.074087
40021,-58.966,-0.3244,0.10073,0.054122
26589,-57.215,1.4031,0.13581,-0.012928
19427,-80.648,1.8482,0.16288,-0.087953
29700,-22.423,0.27344,0.050559,0.064193
10980,-56.881,0.99395,0.061859,0.014059
17274,-45.531,1.0746,0.097229,0.0071219
34554,-57.092,-0.29583,0.10966,0.023048
32536,-43.165,0.95172,0.1097,0.045753
16634,-100.89,2.1972,0.19814,-0.01832
9582,-91.971,-1.0084,0.13041,-0.055525
4804,-58.938,-0.26909,0.097183,0.026006
19549,-82.504,6.0779,0.20928,-0.10106
28943,-42.639,1.0564,0.062779,0.0091074
16135,-59.718,-0.3579,0.069121,0.026997
9679,-66.738,-0.61116,0.11125,-0.027595
15702,-39.688,2.4843,0.13035,-0.018626
1.0673e+05,-55.436,-1.4537,0.080308,-0.015011
3259,-56.712,0.5391,0.090455,0.06253
18302,-62.329,2.6099,0.15491,-0.013428
75093,-64.898,1.8378,0.14978,-0.050334
28740,-51.1,-1.4717,0.051491,-0.022771
14120,-56.559,-0.63296,0.088013,0.014573
20298,-101.86,-1.3207,0.18487,-0.1325
21524,-58.64,0.45801,0.095709,-0.0072022
33451,-57.467,0.32694,0.093394,-0.042231
19120,-51.395,-2.1157,0.028271,-0.015513
10376,-95.488,-1.7667,0.12652,-0.077631
35536,-75.322,-1.3068,0.12414,0.0034477
10790,-57.759,0.11007,0.0012855,-0.092499
12666,-98.493,0.91704,0.098771,-0.046613
15350,-82.061,0.90155,0.14884,-0.017302
45688,-35.48,0.79681,-0.050012,0.053718
3614,-67.874,7.2639,-0.047566,-0.0068204
