19800,-38.741,-1.2081,0.1249,-0.0065875
16217,-32.068,-0.80658,0.10543,-0.0033308
10429,-36.713,-3.8081,0.065358,-0.01159
12908,-24.134,-0.41554,0.08316,0.018244
8909,-38.435,-0.80933,0.145,-0.015991
12592,-43.801,-2.316,0.13546,0.004172
8779,-13.614,-0.30061,0.059447,0.00097313
7955,-22.652,-0.56889,0.089502,0.0041817
22839,-16.704,-0.47901,0.17187,-0.0086211
18936,-37.732,0.24177,0.13693,0.0004083
5356,-12.939,0.071155,0.058909,0.0057184
6756,-9.5024,-0.057986,0.083779,-0.0014033
10318,-7.7825,-0.23556,0.11933,-0.0039741
8928,-11.877,-0.3361,0.086531,0.0011761
8054,-8.3356,0.21538,0.13156,-0.0027454
15004,-7.8717,-0.12369,0.094621,-0.0033694
11643,-6.4303,-0.36486,0.095965,-0.0036654
11841,-19.058,-0.12258,0.13385,0.0088785
13345,-10.531,-0.23444,0.14886,-0.0078092
11086,-32.027,-0.20155,0.044787,0.012457
5848,-19.828,-0.40861,0.067915,0.0062872
10973,-27.037,-0.5625,0.20188,-0.008362
6249,-23.901,-0.65709,0.06919,0.0032306
5917,-7.946,0.46279,0.064738,0.0013888
18733,-28.416,-0.2398,0.15618,-0.0053194
6684,-24.233,0.33954,-0.00054625,0.007681
4613,-21.708,0.025777,0.0074316,0.016691
12022,-30.796,-0.3666,0.12146,-0.0038766
9353,-15.818,-0.39549,0.033926,0.0023504
7012,-9.4777,-0.2437,0.028387,0.0052167
3485,-14.779,0.16032,0.16533,0.001411
18446,-14.654,0.003756,0.21217,-0.0092401
7768,-12.417,-0.34919,0.019411,0.0018063
17256,-25.439,-0.76226,0.13116,0.0022457
8028,-6.9249,0.30026,0.22366,-0.0088051
7372,-10.246,-0.06687,0.19845,-0.0073566
4572,-8.2801,0.35925,0.078947,-0.0024767
4797,-7.9876,-0.16648,0.054882,0.010753
6348,-8.6119,0.14237,0.21187,-0.0067129
25201,-38.873,-0.12581,0.17331,-0.00023197
10349,-24.267,-0.20927,0.056225,-0.0010778
7974,-10.725,-0.040621,0.031032,0.0038266
5168,-7.4745,0.093226,0.20689,-0.0035733
14039,-20.776,0.14133,0.21395,-0.0094991
6064,-14.778,0.045551,0.074665,0.0010442
11465,-26.561,-0.053265,0.10869,0.0056703
5640,-20.377,-0.41775,0.16316,-0.010956
12815,-34.921,-0.80121,0.21387,-0.010933
13512,-22.434,-1.3554,0.038255,-0.0019312
6324,-19.441,0.036363,0.10744,0.012709
7324,-38.139,-0.092033,0.20671,0.00788
8569,-17.44,0.1711,0.22682,-0.011409
6766,-10.037,0.24693,0.11764,-0.017212
18054,-26.031,-0.9557,0.1623,-0.0025999
8959,-32.339,-0.33976,0.16007,0.0074448
4245,-21.611,0.27615,0.22163,0.00023982
