14948,-26.99,-1.8834,0.098537,0.01451
1560,-8.8843,-3.6333,0.26799,0.016552
1340,2.8276,-10.381,-0.19731,0.035823
1402,-22.399,-7.2944,0.24327,0.0040331
5234,-26.572,-3.1762,0.22428,0.013366
7574,-35.507,-11.948,0.16418,0.094383
1075,-7.6745,-6.9921,0.17959,0.0034513
4706,-20.059,-11.298,-0.0148,0.03713
4787,-21.533,-7.2378,0.15455,0.0041788
3819,-32.438,-9.4061,0.12538,0.023921
7076,-21.088,-9.0766,0.08287,0.080791
1454,-13.948,-3.1306,0.048725,0.035042
6094,-28.943,-7.0703,0.13688,-0.014247
4754,-24.39,-15.07,0.11238,0.039168
3516,-28.549,-10.59,0.01424,0.081475
3386,-10.792,-9.081,0.27263,0.083344
6756,-25.681,-3.057,0.46796,-0.031276
4198,-37.639,-10.561,0.31229,-0.0074767
11954,-15.375,-10.883,0.02926,0.020204
4455,-26.431,-3.351,0.096398,-0.010933
13232,-54.117,-7.2321,0.39736,-0.062332
4517,-24.642,-18.379,0.06029,0.07909
4135,-10.699,-7.265,0.2516,0.041746
1620,-23.808,-10.629,0.17344,0.038087
9177,-30.247,-7.4954,0.33183,0.040915
7381,-43.55,-1.9654,0.55291,-0.0083084
1751,-16.928,-3.0875,0.16378,0.0035629
3198,-27.113,-14.583,0.29598,0.032106
16144,-28.325,8.0233,0.42889,-0.032678
9602,-33.427,-4.1714,0.40937,0.015077
4765,-39.051,-4.2385,0.30151,-0.033626
2114,-32.665,-1.4151,0.32865,-0.015707
16653,-18.554,-3.0293,0.41323,-0.025621
11932,-29.719,-6.9148,0.14369,-0.0028889
13479,-30.348,-11.817,0.056491,-0.02153
4300,-35.404,0.42151,0.24032,-0.010676
21482,-40.631,4.394,0.48453,-0.033909
8108,-30.921,-15.855,0.28228,-0.0050161
3523,-29.689,-13.902,0.29244,0.019049
5757,-33.788,-3.445,0.36085,0.0081978
10751,-22.564,-1.3686,0.6682,-0.032626
4516,-28.966,-7.3811,0.61532,-0.0090409
6861,-21.104,-4.1499,0.32335,-0.0019155
8411,-25.174,-6.5741,0.27711,-0.024245
17390,-22.051,-2.2815,0.52282,-0.022692
22218,-38.243,-4.3151,0.59035,-0.01391
17155,-28.141,-9.9023,0.18988,-0.0076138
1747,-46.853,-1.6364,0.69655,-0.038648
5944,-19.773,-7.5578,0.42575,-0.013221
9955,-40.864,-10.34,0.1354,-0.0067505
9000,-20.139,-7.9575,0.40789,0.010233
17792,-30.51,-4.6752,0.33802,-0.0021435
15269,-22.832,-6.5828,0.35988,-0.015059
26107,-38.598,-2.856,0.54133,-0.0048156
2480,-14.113,-0.33654,0.48648,-0.01158
13504,-19.413,-8.3899,0.37483,-0.018919
11546,-18.058,-6.4926,0.26906,-0.01346
9824,-34.071,-11.529,0.28949,-0.0068639
10115,-15.955,-11.935,0.44168,0.038152
7417,-12.252,-8.5063,0.20557,-0.0062379
26701,-20.816,-4.3801,0.33278,-0.012952
14158,-26.375,-9.3885,0.4119,-0.024372
14468,-22.764,-13.533,0.28312,-0.0033943
5925,-22.005,-6.9247,0.44731,-0.027634
22868,-25.84,2.1555,0.44943,-0.018527
45520,-31.316,-3.1322,0.43305,-0.039588
6045,-8.3345,-8.7436,0.14264,-0.0021478
4492,-14.154,-10.247,0.24661,0.0010946
6553,-39.497,3.7127,0.11915,0.016717
18303,-40,1.9801,0.13184,0.0028795
5323,-32.294,6.1619,0.12855,0.04988
5398,-64.841,-3.594,0.1584,0.088913
3113,-28.221,-0.72606,0.37804,-0.02052
8430,-45.44,-4.0656,0.33511,-0.0031709
2604,-6.4942,2.9997,0.13747,0.043777
2898,-13.47,6.0126,0.21101,0.049725
4587,-63.347,-3.0484,0.24338,0.026892
2222,-35.621,-9.6426,0.29169,0.018998
4594,-81.29,-4.9104,0.2355,0.061411
5060,-33.714,6.5553,0.09507,0.032367
1784,-89.005,-1.7207,0.48136,0.024407
2819,-31.501,-3.6665,0.40649,-0.0029058
5409,-11.706,-1.0017,0.17579,0.012098
9639,-17.029,10.351,0.043431,0.069046
7360,-59.178,1.1458,0.48457,-0.028613
4828,-16.212,4.0921,0.35695,0.00026792
1458,-5.8314,9.6622,0.40574,0.067029
1721,-14.347,5.3206,0.17327,0.063365
4192,-100.76,-1.4694,-0.10347,-0.00018246
3815,-38.793,-2.9461,0.30974,0.022528
9674,-17.74,-0.59563,0.041775,0.024456
2757,-16.16,0.62091,0.066678,0.013085
2466,-12.087,4.8058,0.26776,0.023649
2267,-42.696,3.0431,0.48171,0.0048588
5130,-63.656,11.957,0.23316,0.016061
1557,-25.143,11.345,-0.1174,0.0029282
2557,-21.717,8.0092,0.25417,0.058493
1978,-30.973,-1.4366,0.55352,-0.012308
6734,-16.987,9.7225,0.063489,0.082237
2919,-27.559,-1.3855,0.02374,0.0063944
1018,-20.072,5.9481,0.24709,-0.0037563
2160,-9.6574,-2.2309,0.31709,0.0076705
2900,-89.801,-0.22043,0.28332,0.038741
1678,-0.054435,15.722,-0.03662,0.12907
2973,-27.257,10.752,0.51126,-0.018148
1761,-23.317,5.0213,0.11255,-0.012084
3051,-26.751,-7.9418,0.1891,0.051459
2208,-26.906,6.0984,0.19553,0.056716
936,-13.965,5.2693,0.085159,0.02398
2552,-24.827,0.9069,0.44007,-0.0056846
4183,-26.857,-5.3744,0.30854,0.0096898
3515,-18.002,-0.79191,0.073948,0.068682
2352,-24.306,0.83582,0.071037,0.011495
2029,-27.424,3.7425,0.17835,-0.0040344
10658,-45.084,-1.8179,0.23304,0.048913
3680,-4.109,0.19514,0.014106,0.0067604
1463,-13.136,-4.6372,0.17427,0.020896
3636,-18.979,7.994,0.31522,0.037339
2731,-30.473,-7.0944,0.22075,0.040017
1157,-14.659,4.4522,0.033437,-0.0050618
1200,-5.5323,2.7108,-0.13463,0.021498
1757,-17.663,1.7835,0.29416,-0.0062622
1645,-26.152,-10.17,0.31484,0.035498
1978,-25.602,-3.2106,0.34019,0.018413
1078,-28.098,-4.0199,0.2777,0.011928
2114,-26.377,2.6126,0.41735,-0.010807
3720,-28.626,-11.782,0.29016,0.030088
1575,-17.543,-2.6829,0.13258,0.010905
1998,-27.519,0.56782,0.24156,-0.0029253
1993,-16.43,1.007,0.36976,0.013656
3282,-16.102,-5.9261,0.44116,0.01006
2275,-11.357,1.8008,0.045876,0.0093936
1524,-25.022,-1.9001,-0.0567,-0.0035073
6475,-24.047,2.8047,0.29821,-0.012185
12340,-46.832,0.7596,0.60784,0.0094339
1094,-12.751,-7.8462,0.12227,0.030565
1111,-21.72,1.2601,0.15613,-0.002103
3657,-21.237,-0.33405,0.3106,-0.015252
5064,-15.654,-2.0501,0.45577,0.0031979
2048,-6.4025,8.1052,-0.30943,0.0045749
3216,-16.409,3.5299,-0.24581,0.00093177
5051,-42.446,9.1851,0.57277,-0.036353
616,-28.597,-10.293,0.48381,0.0021741
2924,-18.48,-5.6484,0.23114,0.025465
1722,-20.486,1.3988,-0.035393,0.0086619
1994,-27.934,0.46603,0.57728,-0.026785
6162,-22.398,-1.25,0.42944,0.0088407
1258,-23.658,-4.2112,0.33486,0.0031523
1046,-23.236,0.97009,0.30857,-0.0069923
15159,-58.25,8.3468,0.084524,0.0032457
1.1434e+05,-19.409,1.2091,0.056703,0.16712
2.5769e+05,-17.203,0.44823,0.065439,0.1288
3.3174e+05,-19.554,0.93241,0.080892,0.12754
4.472e+05,-18.845,0.66059,0.091903,0.18454
6.0246e+05,-19.491,0.14271,0.10569,0.15966
6.7812e+05,-18.922,-0.047786,0.11103,0.12879
7.8519e+05,-19.934,-0.17344,0.12315,0.10382
9.5438e+05,-18.729,-0.87211,0.13465,0.076636
1.0519e+06,-18.997,-1.265,0.14298,0.063148
1.1284e+06,-17.898,-1.5962,0.14698,0.04476
1.1214e+06,-19.352,-1.3038,0.15093,0.054676
1.1944e+06,-19.235,-1.5476,0.15702,0.042971
1.3038e+06,-18.124,-2.0788,0.16367,0.030106
1.4817e+06,-16.144,-3.0103,0.17286,-0.013292
1.4664e+06,-16.361,-2.8044,0.17305,-0.0096611
1.4981e+06,-16.355,-2.904,0.17602,-0.0068455
1.5443e+06,-15.197,-3.1502,0.17827,0.0076552
1.4017e+06,-18.084,-2.5472,0.17209,0.048913
1.4511e+06,-18.653,-2.4302,0.17901,0.035355
1.5116e+06,-18.221,-2.8077,0.18319,0.054293
1.5755e+06,-17.247,-3.2078,0.18574,0.044062
1.6303e+06,-15.913,-3.5059,0.18747,0.031575
1.6732e+06,-16.522,-3.5529,0.19272,0.023711
1.5985e+06,-17.286,-3.2741,0.18801,0.045047
1.6417e+06,-16.971,-3.4535,0.19068,0.031298
1.7021e+06,-17.091,-3.6246,0.19597,0.013533
1.8825e+06,-14.962,-4.4274,0.20621,-0.028395
1.7731e+06,-15.99,-3.94,0.19981,0.0025642
1.8155e+06,-15.303,-4.2324,0.2013,-0.0034784
1.8669e+06,-14.502,-4.4441,0.20406,-0.015777
1.9265e+06,-14.276,-4.5983,0.20876,-0.034904
1.9763e+06,-13.037,-4.9936,0.20933,-0.046179
2.0493e+06,-12.175,-5.344,0.21326,-0.06395
2.0792e+06,-11.716,-5.5024,0.21462,-0.071077
2.1242e+06,-11.575,-5.5354,0.21878,-0.086564
2.1558e+06,-11.973,-5.6407,0.22237,-0.08322
2.176e+06,-11.845,-5.7855,0.22338,-0.085256
2.2236e+06,-10.893,-6.0694,0.22488,-0.099345
1.9685e+06,-15.258,-4.6529,0.21439,-0.042974
10027,-31.392,4.1262,0.071732,0.18696
28572,-43.287,5.9521,0.1129,0.19572
43773,-43.36,5.9151,0.11453,0.18869
64343,-46.017,6.5458,0.13063,0.19472
83168,-44.239,6.2338,0.12923,0.21607
