TS,OW,OX,OY,OZ,AX,AY,AZ,GX,GY,GZ,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,
1.50353E+12,0.373815081,0.272349272,0.834009608,0.304602834,0.212504138,0.547732752,0.374544283,0.600942437,0.431922794,0.386546279,0.429534322,0.479369302,0.486636799,0.429511432,0.45034394,0.405186788,0.487847811,0.689300078,0
1.50353E+12,0.369739241,0.274547041,0.837736825,0.307464587,0.228072696,0.545237838,0.371603174,0.612473641,0.427215699,0.383876197,0.450238257,0.496587234,0.465391767,0.452649266,0.464260947,0.427216056,0.510457231,0.686860754,0
1.50353E+12,0.36845117,0.278784247,0.844673551,0.312646064,0.213503296,0.527778065,0.388585669,0.602974908,0.428501633,0.378051902,0.468556179,0.512796838,0.428555288,0.395807963,0.387739635,0.388579413,0.470800357,0.64825258,0
1.50353E+12,0.36366026,0.278729,0.851517729,0.316194595,0.211237004,0.535486587,0.385109218,0.602709455,0.436683945,0.394347488,0.485595467,0.469479321,0.429283923,0.435734401,0.453699238,0.409802253,0.507533513,0.655527716,0
1.50353E+12,0.360085066,0.282208338,0.852664922,0.316315223,0.216810119,0.529629732,0.38109917,0.609307828,0.443170767,0.398873987,0.407593958,0.463427673,0.496665182,0.454367183,0.446333305,0.429557853,0.508617481,0.593350285,0
1.50353E+12,0.355463252,0.281738884,0.855876124,0.316310824,0.212574047,0.546765435,0.402085776,0.595572018,0.4455751,0.401577565,0.451130288,0.491808995,0.465131063,0.416815345,0.440387678,0.424076585,0.521820937,0.718637144,0
1.50353E+12,0.351979714,0.280718435,0.856656966,0.316270443,0.218073615,0.541725633,0.394258717,0.593671948,0.444954458,0.410220708,0.457233712,0.495846395,0.473867466,0.446379322,0.466232336,0.430967147,0.530730714,0.719449025,0
1.50353E+12,0.349245694,0.276665093,0.856833742,0.31398153,0.213311743,0.551834111,0.391493288,0.58489294,0.449664362,0.398486096,0.471160053,0.477582736,0.456219503,0.430700212,0.441194698,0.43129862,0.506989387,0.58020286,0
1.50353E+12,0.349498306,0.275783129,0.854761864,0.313615027,0.218932627,0.551949225,0.381853472,0.585632774,0.448732385,0.399267929,0.458927312,0.477363397,0.4754767,0.462569362,0.561538497,0.479219427,0.524892637,0.693659091,0
1.50353E+12,0.346934168,0.27658707,0.850740222,0.307216001,0.20494197,0.544605753,0.387610624,0.589767044,0.480131358,0.409437857,0.482026553,0.510965689,0.57372584,0.458164376,0.479799452,0.415733164,0.53541825,0.707002701,0
1.50353E+12,0.350381201,0.276664769,0.842924366,0.29963045,0.219758095,0.540788625,0.403514248,0.574032166,0.495472855,0.398213707,0.439865971,0.510481173,0.462268062,0.438804692,0.446296295,0.401795958,0.479754384,0.606882525,0
1.50353E+12,0.357988431,0.272886176,0.838409909,0.299038556,0.220644214,0.547479418,0.383401288,0.564680846,0.451641163,0.390452668,0.448957216,0.482293994,0.470389167,0.432417007,0.414157865,0.405987433,0.492399423,0.653615937,0
1.50353E+12,0.36324887,0.268303647,0.832707593,0.296124546,0.214300131,0.556878097,0.38111037,0.562537688,0.472072546,0.390688935,0.452879431,0.484788981,0.39268629,0.39836719,0.453506326,0.41963776,0.50796814,0.689668771,0
1.50353E+12,0.371193621,0.267858089,0.827815075,0.295737561,0.22088857,0.550884162,0.384368306,0.563010368,0.462084592,0.37908108,0.393157386,0.414648371,0.459709891,0.435896443,0.440247079,0.397239107,0.463576425,0.66895154,0
1.50353E+12,0.378113443,0.264351207,0.820291464,0.293969794,0.220816194,0.555744662,0.340802602,0.572593984,0.469134892,0.387714076,0.385473537,0.444141872,0.450566605,0.38193701,0.459361576,0.452940198,0.460243953,0.616874437,0
1.50353E+12,0.383495547,0.266114063,0.815152677,0.289947619,0.237201972,0.523681606,0.379297736,0.574406769,0.473570975,0.389461776,0.490997628,0.476495814,0.254364012,0.40953471,0.467862829,0.45098486,0.536115023,0.571704411,0
1.50353E+12,0.386217771,0.26461266,0.81429685,0.290561349,0.217278596,0.540134649,0.360761992,0.582440016,0.450063544,0.402250301,0.487097374,0.522511839,0.484277549,0.43984257,0.455339,0.424012766,0.535370729,0.653247664,0
1.50353E+12,0.382901947,0.266191133,0.808246814,0.281757219,0.206307294,0.536384083,0.366245427,0.583569259,0.494155981,0.439215198,0.436591247,0.528915513,0.518228787,0.444972918,0.471031042,0.42879917,0.499266459,0.713009697,0
1.50353E+12,0.381199108,0.264020453,0.789324641,0.259218883,0.22777901,0.546076497,0.38135516,0.576580154,0.515906418,0.431017378,0.44178539,0.485722894,0.469553049,0.415508857,0.474670215,0.450572677,0.520040463,0.705427093,0
1.50353E+12,0.382182685,0.255736227,0.783171004,0.25578119,0.241052184,0.580833891,0.367447594,0.551281063,0.467597555,0.437622554,0.467506443,0.515335017,0.486453027,0.451028189,0.425137858,0.404721924,0.52164278,0.659660774,0
1.50353E+12,0.384624193,0.244063716,0.769506241,0.247140249,0.180532599,0.584589247,0.348532602,0.557016966,0.490447241,0.408458525,0.437306557,0.512042078,0.451995754,0.442052299,0.461307646,0.411574314,0.506245916,0.653887937,0
1.50353E+12,0.388018077,0.243198661,0.753013588,0.23034505,0.226145992,0.569990192,0.354622306,0.560554011,0.529267298,0.427773968,0.446994052,0.488100886,0.452692297,0.431697915,0.437676866,0.385713121,0.523595897,0.695366945,0
1.50353E+12,0.391190543,0.241796133,0.734513775,0.213258664,0.252613077,0.589384716,0.330438709,0.57207341,0.502594027,0.417101949,0.459990979,0.517412859,0.395802331,0.367783832,0.472427488,0.412950631,0.51492359,0.673660584,0
1.50353E+12,0.394646828,0.241226442,0.727984024,0.208026854,0.239985081,0.56591405,0.32944066,0.567316826,0.47185061,0.398393307,0.476420711,0.592898361,0.443300177,0.413031384,0.451778429,0.479463739,0.487827154,0.677631133,0
1.50353E+12,0.405476851,0.239227076,0.72640003,0.213650573,0.226421251,0.56963896,0.33185123,0.567324605,0.430268103,0.36695782,0.441279293,0.436820781,0.454430563,0.439590591,0.501109344,0.470690804,0.545469254,0.690900292,0
1.50353E+12,0.409731475,0.238288999,0.727139467,0.217958172,0.206661801,0.580212589,0.313199932,0.587030593,0.452804025,0.373074409,0.456248891,0.518438965,0.449115339,0.433891206,0.478079505,0.423635233,0.47332548,0.670572034,0
1.50353E+12,0.409868995,0.241662615,0.726438871,0.21625364,0.257901448,0.562001868,0.330256242,0.596204522,0.45438583,0.39393355,0.43786568,0.521760741,0.489569993,0.450461424,0.490553457,0.437710596,0.480656384,0.626793741,0
1.50353E+12,0.408002234,0.243200979,0.728490854,0.217077214,0.227266342,0.565017454,0.339365582,0.597049489,0.435833652,0.396857515,0.45933564,0.5352449,0.422288157,0.424844414,0.475102033,0.418762702,0.521322615,0.678470481,0
1.50353E+12,0.404104086,0.239946067,0.731530978,0.218662862,0.220224173,0.569765294,0.347605291,0.586283961,0.437817976,0.40096181,0.43765983,0.506492276,0.436816393,0.445898389,0.498626449,0.489413214,0.540656519,0.645916109,0
1.50353E+12,0.403087562,0.239193298,0.729417907,0.215495177,0.21995724,0.585129834,0.339976241,0.589657192,0.463461205,0.3979941,0.455715865,0.49890353,0.459709891,0.432202295,0.470678212,0.432495921,0.492238915,0.693339042,0
1.50353E+12,0.40496416,0.238817387,0.727173088,0.21432025,0.214118676,0.582491791,0.345572263,0.587018372,0.474760775,0.38548836,0.451869476,0.526518767,0.450179126,0.43622689,0.483290403,0.438317485,0.513530504,0.690717744,0
1.50353E+12,0.409865832,0.242157078,0.720349952,0.208734278,0.227685303,0.576882924,0.336397948,0.58154227,0.484352679,0.389297319,0.418904383,0.5062905,0.453165505,0.451333432,0.447370308,0.259141858,0.497561272,0.607398879,0
1.50353E+12,0.410807058,0.245426618,0.710716235,0.19852579,0.236714058,0.577385024,0.32470777,0.584905752,0.488778203,0.395472849,0.45463788,0.50717635,0.547188597,0.651861562,0.469526553,0.418874568,0.510904112,0.633581607,0
1.50353E+12,0.415210762,0.247363795,0.707689904,0.196414935,0.251021342,0.567141058,0.334926695,0.581124517,0.459720484,0.384032476,0.489401201,0.538813868,0.496665182,0.550415031,0.476764438,0.423681718,0.496333556,0.671390291,0
1.50353E+12,0.416470998,0.245194595,0.707716621,0.1996365,0.225355711,0.579632632,0.309195612,0.586485928,0.443762871,0.392555793,0.448970344,0.517122677,0.499163389,0.443184645,0.450233165,0.418041761,0.511078218,0.658632821,0
1.50353E+12,0.415415799,0.247350608,0.705718603,0.193699053,0.245618299,0.575099994,0.31843305,0.598580547,0.462025609,0.402587296,0.413162964,0.352523328,0.312898392,0.414791791,0.425875972,0.429459108,0.471638929,0.697212969,0
1.50353E+12,0.410463618,0.245322245,0.711403068,0.196494872,0.252639827,0.569784421,0.328116369,0.59299609,0.413928141,0.406223226,0.489615178,0.522098979,0.523954205,0.439301845,0.448454928,0.423006981,0.524083388,0.69449224,0
1.50353E+12,0.404183125,0.239574096,0.716570606,0.202811439,0.204782327,0.584653492,0.32509517,0.594191582,0.419891827,0.409549008,0.4804605,0.521421377,0.488727273,0.462815673,0.494498361,0.44955379,0.541149934,0.717664059,0
1.50353E+12,0.400703804,0.238963814,0.717133262,0.202188216,0.227065308,0.571920756,0.351995924,0.587348316,0.454511899,0.395506569,0.460528056,0.49890353,0.454430563,0.446978887,0.513281797,0.467752736,0.516806764,0.637247788,0
1.50353E+12,0.403251752,0.235084254,0.715928899,0.202970319,0.219196064,0.595616159,0.338715266,0.580955146,0.457772165,0.386115015,0.445092481,0.491973476,0.515158722,0.440212492,0.428324773,0.510186349,0.501556047,0.616052464,0
1.50353E+12,0.404776097,0.23891076,0.708361469,0.193811855,0.225614848,0.579573604,0.326548503,0.586114851,0.487173653,0.394297487,0.489097826,0.54594658,0.430239275,0.437106671,0.480799791,0.502095259,0.580372094,0.660512696,0
1.50353E+12,0.408403982,0.239326322,0.70305857,0.190249069,0.219732692,0.583485784,0.339314081,0.580965204,0.483910447,0.394282346,0.453914324,0.501384251,0.477449938,0.434061797,0.429223522,0.383901325,0.512280989,0.72272415,0
1.50353E+12,0.410448846,0.243187992,0.694537739,0.182134101,0.224782258,0.593786702,0.318873409,0.588331843,0.490417773,0.390120148,0.43477933,0.562702689,0.452779097,0.424343334,0.464343389,0.40391689,0.448390778,0.667169596,0
1.50353E+12,0.412885817,0.245943933,0.687526356,0.17528398,0.226077417,0.573248029,0.323342712,0.588915191,0.486374298,0.396295444,0.490859677,0.524226603,0.451367021,0.4576912,0.613053912,0.544791071,0.606683995,0.77213051,0
1.50353E+12,0.415453828,0.249830248,0.680474272,0.166782135,0.237727977,0.582071533,0.304187864,0.589206274,0.483267822,0.399032074,0.468016957,0.522857077,0.488309392,0.460906542,0.457361065,0.41276022,0.49441327,0.62646561,0
1.50353E+12,0.418159925,0.251304165,0.679740363,0.170533852,0.255190453,0.581767577,0.320767743,0.583118706,0.433943692,0.370621779,0.469826449,0.465228272,0.436761117,0.425893914,0.410936653,0.358670345,0.499403133,0.68374934,0
1.50353E+12,0.419973525,0.246785374,0.683808385,0.175381488,0.215699731,0.596222657,0.306724357,0.581144729,0.428628736,0.375907076,0.470490084,0.455337209,0.482693433,0.429258378,0.42289332,0.393850158,0.5272147,0.759944101,0
1.50353E+12,0.42288878,0.250165351,0.678024521,0.171183142,0.236696752,0.582242536,0.305015801,0.589956842,0.479852276,0.39037448,0.453509503,0.503131306,0.44321214,0.446453226,0.475255257,0.42393983,0.483497201,0.699278819,0
1.50353E+12,0.424612571,0.253459619,0.673546374,0.166780398,0.283542661,0.571267718,0.327565463,0.588321404,0.472580821,0.389195527,0.414724799,0.476790442,0.435652823,0.426411943,0.401805246,0.445997594,0.540268975,0.604708011,0
1.50353E+12,0.427910947,0.25198521,0.675730183,0.170147552,0.243242602,0.580480814,0.296188321,0.585803065,0.428958886,0.383964483,0.470152438,0.525510422,0.4808272,0.450673035,0.495023118,0.500071483,0.541374612,0.65675779,0
1.50353E+12,0.427749419,0.253791222,0.673410905,0.16980234,0.219499318,0.584054488,0.297856933,0.590155484,0.46453779,0.389286214,0.465557248,0.483715974,0.457529358,0.461046648,0.493594413,0.438359746,0.5228557,0.719972797,0
1.50353E+12,0.430009504,0.25987526,0.666132961,0.16143283,0.23651388,0.584762913,0.30320383,0.594982677,0.487695597,0.388462991,0.453413484,0.50420227,0.471686034,0.469644221,0.439764312,0.408842481,0.506038309,0.669043988,0
1.50353E+12,0.43247568,0.266590028,0.660908221,0.153132078,0.223465055,0.581359457,0.293946328,0.59991394,0.480323332,0.374158269,0.474371955,0.533931853,0.426124198,0.417702196,0.436439079,0.373210491,0.493738763,0.635335973,0
1.50353E+12,0.435520829,0.273321328,0.65840572,0.152203176,0.233778907,0.582806033,0.301745249,0.605226711,0.476434371,0.369115466,0.451443614,0.521872429,0.434913526,0.406519306,0.404605879,0.405947307,0.497191004,0.680059874,0
1.50353E+12,0.437413785,0.283294062,0.660711214,0.149745566,0.230595814,0.58566598,0.293320301,0.615387413,0.454319304,0.353860442,0.375288587,0.48562568,0.495587165,0.436543022,0.495021179,0.471617792,0.474186961,0.659550432,0
1.50353E+12,0.441635213,0.29258297,0.663510766,0.151645925,0.228202868,0.578041413,0.296344509,0.618942347,0.459435807,0.349865438,0.483554698,0.505130208,0.521850558,0.496240536,0.439225619,0.38164155,0.509272885,0.674831226,0
1.50353E+12,0.442300927,0.303853667,0.666243778,0.15274688,0.250004577,0.574242834,0.302166873,0.629397312,0.453435698,0.340932926,0.455715865,0.516641458,0.470268545,0.446978887,0.452419532,0.394301039,0.586415669,0.644564039,0
1.50353E+12,0.444610177,0.320217615,0.673046046,0.155607716,0.224936879,0.569060788,0.289908595,0.637475419,0.45310655,0.33340483,0.458156154,0.515906644,0.41493053,0.42576085,0.455298858,0.433203819,0.500862913,0.660323247,0
1.50353E+12,0.447293213,0.342122109,0.676487008,0.153868188,0.245748345,0.564446512,0.295442527,0.652545237,0.476168571,0.331328232,0.470152438,0.516641458,0.459709891,0.428508147,0.470678212,0.450124329,0.475860349,0.66895154,0
1.50353E+12,0.447505226,0.36417566,0.684157253,0.153234854,0.252530766,0.545141584,0.291188368,0.66114744,0.45677726,0.319948555,0.469367215,0.540254054,0.473726043,0.457531106,0.456376752,0.416203727,0.459850916,0.639506168,0
1.50353E+12,0.449555391,0.395010395,0.692540523,0.155589156,0.234722109,0.533586399,0.288105322,0.674199803,0.471487749,0.310457256,0.441719645,0.50099588,0.485664448,0.469581086,0.447469316,0.441903846,0.515912494,0.653015666,0
1.50353E+12,0.449489502,0.425611112,0.697868286,0.153635412,0.248750739,0.519843651,0.297314354,0.684640074,0.481912974,0.307157777,0.453090047,0.528906738,0.49972209,0.487110013,0.560388276,0.487747418,0.461930002,0.544538542,0
1.50353E+12,0.449131228,0.462213826,0.707052121,0.155470967,0.247422383,0.507115265,0.291492417,0.695501826,0.474718895,0.302965497,0.437309829,0.494617699,0.481592096,0.455665534,0.476211633,0.505435283,0.583310017,0.577234263,0
1.50353E+12,0.447329966,0.496859942,0.714248197,0.152472712,0.252134211,0.490188925,0.304976156,0.70078023,0.496468168,0.303601476,0.464580156,0.506130513,0.465378089,0.458727148,0.474173314,0.437304887,0.468636444,0.772957818,0
1.50353E+12,0.44324624,0.540493576,0.722573672,0.152811928,0.263842742,0.492791731,0.29872339,0.705655653,0.474691241,0.310454529,0.456244781,0.511863653,0.444245141,0.405526598,0.433496241,0.417123692,0.497851985,0.492583008,0
1.50353E+12,0.437164248,0.56905221,0.730649647,0.152851405,0.263684262,0.475507781,0.304580216,0.70038522,0.472286114,0.314974594,0.393157386,0.547682832,0.470268545,0.458061331,0.507195571,0.450124329,0.459481783,0.566524033,0
1.50353E+12,0.428424106,0.610993409,0.73933911,0.153203904,0.257108822,0.478697417,0.29571345,0.715168415,0.484697676,0.31415549,0.454900409,0.511317553,0.513705941,0.511331549,0.462906644,0.470848782,0.499429651,0.719084268,0
1.50353E+12,0.419863089,0.652807291,0.748663082,0.154306101,0.271128343,0.448941815,0.306174409,0.720627708,0.480272684,0.305045325,0.455715865,0.494469048,0.454430563,0.428508147,0.415902173,0.361982292,0.508617481,0.678706541,0
1.50353E+12,0.412406397,0.690324592,0.757100762,0.158725334,0.271825271,0.439964057,0.296272787,0.731992896,0.474612204,0.301830118,0.458511599,0.464440853,0.468276554,0.44088951,0.478873604,0.465936779,0.491574756,0.689359911,0
1.50353E+12,0.398247439,0.744282744,0.767990702,0.164354667,0.280233113,0.410429908,0.319057264,0.742363561,0.484889804,0.300706539,0.474447756,0.533499517,0.45746515,0.418752053,0.481528524,0.446479892,0.436267206,0.662132455,0
1.50353E+12,0.387856672,0.786123309,0.77677894,0.169787984,0.292064487,0.413156945,0.326841372,0.744409985,0.474194362,0.303446664,0.40450368,0.493889005,0.457480479,0.437943469,0.559396284,0.529314015,0.491653752,0.720027899,0
1.50353E+12,0.371995413,0.8334459,0.792475421,0.180145631,0.299566892,0.389233968,0.33563665,0.743272384,0.459236596,0.308291502,0.496831614,0.598496993,0.493213979,0.442101461,0.417928289,0.409061603,0.546362413,0.709692858,0
1.50353E+12,0.360381126,0.87106546,0.80302204,0.190864912,0.296009276,0.385596625,0.34293967,0.738278582,0.459363218,0.31406359,0.450553337,0.492412044,0.444069811,0.399021942,0.491433483,0.492207312,0.609518707,0.721669445,0
1.50353E+12,0.341714735,0.915821744,0.818018972,0.204247765,0.302738956,0.369850085,0.369349119,0.718317932,0.453785589,0.328381513,0.527697549,0.512391601,0.44377349,0.383725987,0.408741769,0.3844524,0.567610422,0.683876866,0
1.50353E+12,0.334723307,0.941787942,0.828350844,0.219869566,0.302451084,0.372151539,0.36435279,0.703251645,0.437665073,0.325083331,0.441088737,0.509922385,0.468673662,0.45476875,0.498186001,0.390421332,0.482536905,0.726494626,0
1.50353E+12,0.320965204,0.969434738,0.840676205,0.23070921,0.308499444,0.369602293,0.373058185,0.68202118,0.443616726,0.352336262,0.446091484,0.49890353,0.449151236,0.395260815,0.476764438,0.391362971,0.512712122,0.703094043,0
1.50353E+12,0.311437064,0.98557705,0.849077324,0.243415259,0.307843369,0.3598459,0.379241911,0.659727193,0.435543384,0.359306732,0.388345195,0.485600084,0.454430563,0.428508147,0.470678212,0.447186261,0.475860349,0.654319039,0
1.50353E+12,0.305324046,0.995968067,0.856858494,0.252191801,0.30506083,0.360955409,0.389499995,0.632334084,0.431183688,0.369215357,0.512465945,0.533974978,0.488299044,0.482631487,0.454626215,0.374017121,0.477878334,0.663232594,0
1.50353E+12,0.303945083,0.999846736,0.863229669,0.25688552,0.313424674,0.366777017,0.380921058,0.609496702,0.430562941,0.381888877,0.426390102,0.463994863,0.522311312,0.411840661,0.454350958,0.463092091,0.440142088,0.825338669,0
1.50353E+12,0.300196219,0.997085452,0.866918507,0.261139635,0.306843502,0.363347955,0.386745654,0.594337483,0.432658718,0.4025922,0.451303399,0.493224214,0.460525194,0.439490676,0.500113763,0.416899327,0.547037259,0.673729296,0
1.50353E+12,0.299959144,0.990368141,0.870072302,0.261010351,0.297005125,0.374359527,0.384521666,0.578379015,0.441158213,0.404518261,0.448482398,0.459418135,0.456798371,0.425994443,0.503093906,0.486937264,0.576674048,0.750523603,0
1.50353E+12,0.298148216,0.983029838,0.869809637,0.257670379,0.312901008,0.36797358,0.391000517,0.565745465,0.446101136,0.417511336,0.412261935,0.480196775,0.485968288,0.531316875,0.49428122,0.473289754,0.479421903,0.724023457,0
1.50353E+12,0.302107966,0.969638353,0.866707363,0.253084842,0.299268254,0.379319867,0.375322349,0.548895899,0.446000523,0.413642249,0.452775181,0.456625261,0.463662102,0.463798296,0.463483208,0.52531055,0.508013499,0.676230206,0
1.50353E+12,0.305404478,0.958419958,0.864189679,0.249087935,0.304242855,0.384633616,0.370392193,0.545071676,0.44506959,0.411619551,0.431654912,0.494469048,0.475547873,0.443284739,0.440247079,0.361982292,0.47995499,0.639686538,0
1.50353E+12,0.31418918,0.940914862,0.859015384,0.243552065,0.303095684,0.381982923,0.385814245,0.523329735,0.449091491,0.408287913,0.442343647,0.480347334,0.469068241,0.422062652,0.499973141,0.437956974,0.559176736,0.735043935,0
1.50353E+12,0.3265915,0.919056254,0.852742932,0.238813172,0.294495023,0.376523116,0.373795506,0.50690209,0.441539064,0.410975963,0.455715865,0.507772494,0.475547873,0.461755479,0.519368024,0.488319211,0.475860349,0.676267791,0
1.50353E+12,0.338040289,0.895597676,0.844427565,0.230449457,0.301305499,0.407590639,0.368960783,0.491047907,0.4522689,0.420935237,0.408729529,0.502830304,0.493272799,0.487242403,0.457864981,0.447810438,0.499605686,0.675806988,0
1.50353E+12,0.35671243,0.858627859,0.834009608,0.222791403,0.334344622,0.421247708,0.378696373,0.458901497,0.431796186,0.428335066,0.463760894,0.517309577,0.507396259,0.337739477,0.461199066,0.415349323,0.53540254,0.67642039,0
1.50353E+12,0.377267191,0.819116692,0.832829492,0.229400275,0.312838067,0.44529028,0.355749189,0.437742049,0.3631563,0.433830479,0.508649964,0.516641458,0.517782491,0.472837923,0.507195571,0.429557853,0.549563895,0.700655293,0
1.50353E+12,0.396273089,0.759794798,0.823875209,0.226793265,0.246669728,0.442268279,0.341737818,0.429232302,0.421195529,0.458217847,0.399915513,0.546072922,0.523258239,0.559615338,0.477499438,0.441154858,0.49714287,0.736361523,0
1.50353E+12,0.413596685,0.716599994,0.811539754,0.223616015,0.354993246,0.426908117,0.362830284,0.405267183,0.403993793,0.482361187,0.44017422,0.421392907,0.383791451,0.443352811,0.44647129,0.403740241,0.481553154,0.657578828,0
1.50353E+12,0.439294823,0.638749955,0.816067373,0.245807072,0.246277192,0.459718298,0.337213411,0.397321229,0.304895428,0.476057886,0.444779384,0.376894155,0.414744278,0.463949384,0.460534154,0.447175959,0.492529959,0.72139068,0
1.50353E+12,0.453678665,0.584863899,0.80979321,0.251684598,0.19382155,0.477195564,0.343987957,0.3854187,0.372374836,0.492603297,0.46828154,0.477666808,0.364723192,0.384031801,0.434271592,0.385039477,0.471404996,0.761980945,0
1.50353E+12,0.471143395,0.513203851,0.802089794,0.265508437,0.305853752,0.460230225,0.308250143,0.419644201,0.342388456,0.498773212,0.50290408,0.519689737,0.440914985,0.42087198,0.471379145,0.421751869,0.516508413,0.605413789,0
1.50353E+12,0.474675247,0.454559797,0.800717539,0.277694347,0.189340261,0.474413245,0.337659708,0.424372175,0.350658684,0.524905665,0.544643161,0.594151138,0.428282924,0.342158592,0.397775139,0.383368997,0.553570488,0.670911236,0
1.50353E+12,0.482153063,0.409440406,0.79656845,0.290421949,0.228837251,0.468843658,0.310822914,0.430709341,0.353581632,0.484297421,0.60696517,0.507958447,0.493452486,0.451612363,0.522096409,0.731838369,0.589434502,0.805301098,0
1.50353E+12,0.488689255,0.35269109,0.790810814,0.307330507,0.193118214,0.501043227,0.316732522,0.480818041,0.371656263,0.493248741,0.439865571,0.513880708,0.5243862,0.468012775,0.45238917,0.419959182,0.501398818,0.665774106,0
1.50353E+12,0.49458026,0.323766194,0.787081396,0.31495443,0.187134239,0.467632104,0.323400855,0.493106674,0.411017201,0.439709872,0.424849788,0.473449711,0.449948302,0.412655977,0.539755314,0.478423527,0.477916712,0.478420129,0
1.50353E+12,0.503126053,0.308826826,0.782869847,0.321334966,0.249126685,0.509973455,0.265746767,0.53316884,0.391768445,0.40873028,0.327550337,0.434655373,0.609155213,0.403249131,0.528638825,0.45897943,0.361477713,0.844041271,0
1.50353E+12,0.504956911,0.297891986,0.786112489,0.33242661,0.183911273,0.480216924,0.354462409,0.564936323,0.423819386,0.399386557,0.438379751,0.473950069,0.42821511,0.349490754,0.44325642,0.417404619,0.484071819,0.603719068,0
1.50353E+12,0.509975887,0.295165212,0.791205086,0.342224647,0.229901863,0.470873328,0.340086558,0.577728276,0.424872741,0.382690998,0.448637292,0.503795794,0.410864329,0.370264165,0.419791101,0.371512134,0.455834264,0.713535396,0
1.50353E+12,0.510677628,0.295245441,0.79140216,0.342681946,0.219728531,0.508116573,0.309525822,0.602737076,0.430186963,0.387572224,0.272226896,0.39915177,0.70031012,0.29537814,0.434668408,0.404679199,0.386335163,0.575115879,0
1.50353E+12,0.510317997,0.303521448,0.796169534,0.345050435,0.224865636,0.477779355,0.377757869,0.596137797,0.450232993,0.384481002,0.490946345,0.517781396,0.468742041,0.443673733,0.451561481,0.399522295,0.474088997,0.634294877,0
1.50353E+12,0.513460156,0.308505848,0.793914355,0.343567798,0.212019701,0.500977092,0.349084653,0.592802284,0.474772332,0.384229152,0.426842721,0.490034566,0.422754599,0.365707631,0.470678212,0.438372057,0.524996047,0.66651279,0
1.50353E+12,0.513635519,0.314981332,0.790971956,0.338733922,0.251463146,0.52219994,0.356372561,0.604631056,0.47376654,0.38276758,0.42911758,0.509922594,0.481789364,0.415776743,0.460272899,0.49518639,0.51114329,0.660177734,0
1.50353E+12,0.515619166,0.32011082,0.793989663,0.341709307,0.250411772,0.491577663,0.359263447,0.599346211,0.431911318,0.366894388,0.597715288,0.643619185,0.28248274,0.161731139,0.151566484,0.163383565,0.619556463,0.836416461,0
1.50353E+12,0.515534828,0.320077636,0.798335112,0.345755077,0.220435474,0.513596195,0.350357415,0.598118092,0.444547071,0.38515338,0.424978331,0.473891826,0.513376595,0.508787431,0.5082378,0.480868002,0.566298594,0.698472919,0
1.50353E+12,0.515530981,0.323165923,0.798021478,0.342094359,0.246455902,0.510630836,0.353442368,0.59572019,0.456126882,0.388667967,0.505307496,0.535456761,0.585882639,0.543186135,0.431073856,0.364619746,0.480781737,0.668999147,0
1.50353E+12,0.515534119,0.322166085,0.800119096,0.345722053,0.239738761,0.507571861,0.354391508,0.588539688,0.432404626,0.387976466,0.494625646,0.530863176,0.441352187,0.422906373,0.499732811,0.41876724,0.538750273,0.674930878,0
1.50353E+12,0.514393162,0.321031435,0.801211992,0.346830391,0.230000652,0.525396896,0.342292415,0.59418969,0.439187711,0.391833795,0.4602281,0.504784867,0.460063671,0.438627708,0.468880543,0.445064682,0.524912837,0.718179091,0
1.50353E+12,0.51020459,0.320230031,0.802431901,0.34633881,0.230495395,0.513337892,0.35555384,0.594957805,0.445724733,0.394274669,0.482425891,0.524077487,0.514121117,0.531357736,0.491947594,0.429950917,0.48509068,0.680139825,0
1.50353E+12,0.511235388,0.320173683,0.805103947,0.351052322,0.239830601,0.506548992,0.356933638,0.593299858,0.434672286,0.380695001,0.45912721,0.562143534,0.531183404,0.460054194,0.417078848,0.379948866,0.511224982,0.665384448,0
1.50353E+12,0.507983186,0.320413902,0.808915496,0.353260864,0.227427559,0.517483648,0.355784767,0.597557744,0.433865177,0.392068972,0.44986412,0.49202451,0.409746589,0.410421867,0.361954936,0.38417821,0.503924477,0.702288799,0
1.50353E+12,0.504972979,0.317781325,0.811821795,0.354648341,0.232033815,0.508992999,0.368934351,0.596168666,0.431136734,0.391794411,0.434081482,0.497183615,0.662439257,0.560053856,0.420660538,0.409545169,0.511039731,0.681375077,0
1.50353E+12,0.505679828,0.320072799,0.813242096,0.357221611,0.215313884,0.50492164,0.354967773,0.595115811,0.449578765,0.382155995,0.469243836,0.51042241,0.495751188,0.470322985,0.492549736,0.427002142,0.474928982,0.700370089,0
1.50353E+12,0.503282072,0.320076618,0.816318385,0.35723187,0.251688154,0.515765976,0.367981016,0.600341885,0.442621172,0.388491006,0.452014934,0.526494777,0.42777855,0.489649926,0.51649822,0.390782325,0.481840912,0.633746595,0
1.50353E+12,0.499736732,0.320165659,0.817462075,0.357279638,0.228316381,0.498847685,0.366033867,0.594654746,0.440192057,0.401563195,0.473142141,0.534746551,0.453181394,0.416142988,0.451614683,0.373348321,0.516152409,0.758702868,0
1.50353E+12,0.499368727,0.320127568,0.81799833,0.355486697,0.231271172,0.503481856,0.356322176,0.592987779,0.454101652,0.403275966,0.451881919,0.513215006,0.529102865,0.448362715,0.465928986,0.410537841,0.485260743,0.645720073,0
