0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2448,0.1351793300654,0.2685935457516,0.2012102208417,0.03832877340804,0.5653386456924,-0.01921756513237,0.1334142156863,0.1916213160886,0.2000733251634,122.6461121826
1,1,2512,0.1780310509554,0.248252388535,0.2133724912195,0.01927477972433,0.5586621671404,0.006763853204728,0.07022133757962,0.252431209561,0.2134593949045,68.42393940764
0,2,2448,0.03534517973856,0.2579195261438,0.1363911374017,0.06614489773312,0.3678113878165,-0.004418735314267,0.2225743464052,0.05062485939179,0.1295341094771,45.7903607406
1,2,2512,0.0932300955414,0.2119024681529,0.1449755701027,0.03152901561697,0.3702662577977,0.005006782034538,0.1186723726115,0.1326697838539,0.1431070859873,16.21056836903
0,3,2448,-0.1395600490196,0.1000069444444,-0.03024675432932,0.06842257820911,0.3159712097709,-0.00343801270287,0.2395669934641,-0.1967374416231,-0.03246854575163,32.19137651634
1,3,2512,-0.1066715764331,0.01163296178344,-0.05419281218538,0.03206990728338,0.3202307446776,0.0001516403255954,0.1183045382166,-0.1500361237259,-0.05640983280255,59.75202153742
0,4,2448,-0.2334718137255,-0.09472671568627,-0.1764727078979,0.03897133756241,0.5137439391253,-0.02235029389457,0.1387450980392,-0.3297723034629,-0.1844554738562,91.81767085458
1,4,2512,-0.1851182324841,-0.1236230095541,-0.1561438686262,0.01707633628362,0.5065238995782,-0.00122360908838,0.06149522292994,-0.2612883412768,-0.1563562898089,129.5013783981
0,5,2448,0.5542569444444,1.013836601307,0.7712078149869,0.08108984943108,0.8340163851935,0.02194106925479,0.4595796568627,0.8278597066146,0.7651493055556,204.8020494171
1,5,2512,0.6989080414013,0.9571046974522,0.8363387609641,0.0512101442502,0.8987346002363,0.02528024473111,0.258196656051,1.021015182944,0.8378039410828,198.5829894017
0,6,2448,-0.5350085784314,0.03741503267974,-0.2015954859628,0.1340598238581,0.2616359013123,0.001094175822654,0.5724236111111,-0.7269906931977,-0.1658715277778,20.63636766176
1,6,2512,-0.3334530254777,0.04335589171975,-0.1220717968006,0.07831945124813,0.1632675531963,-0.003175932466867,0.3768089171975,-0.4551462255022,-0.1037955812102,20.42252753264
0,7,2448,-0.6188590686275,-0.1203161764706,-0.3923366651914,0.1113953554898,0.4157015316212,-0.03251028770569,0.4985428921569,-0.8189997857407,-0.4205984477124,66.42869876144
1,7,2512,-0.4868511146497,-0.2291576433121,-0.3693316147783,0.06105864621909,0.3798470142874,-0.01241397012983,0.2576934713376,-0.6704289948111,-0.3739110270701,54.45995357046
0,8,2448,-73.84311478758,58.24240236928,-2.259928757967,23.06399030147,23.43574395006,-0.0467020934871,132.0855171569,-101.5693457801,-1.558516952614,173415.873551
1,8,2512,-27.60757285032,45.77563654459,4.374521692442,16.87058462031,18.91775352285,0.2455855575239,73.3832093949,-35.89078103182,0.2949056528662,171272.30689
0,9,2448,-51.18349060458,61.70646446078,1.256838855844,15.65607000276,15.87264756924,0.003842616104222,112.8899550654,-62.24830088049,0.4207757352941,81437.92147433
1,9,2512,-32.37677667197,27.27635071656,-4.268418719462,11.71026067377,13.99881842683,-0.1233710547283,59.65312738854,-41.45166129929,-4.618817078025,110286.1672922
0,10,2448,-49.11657598039,39.54923447712,-1.036383593947,15.08882274526,15.3420950019,0.008211226704075,88.66581045752,-65.89974714999,-0.4200794526144,69204.4136476
1,10,2512,-27.25600557325,31.77352030255,4.078425419664,12.97708556459,15.03866546262,0.1852820319057,59.0295258758,-33.80106740431,3.464119824841,102588.689343
0,11,2447,-44.3302002452,39.5480179812,-0.8013093363832,9.145026553776,9.242119258702,-0.03702760371049,83.8782182264,-37.25819895067,-1.038414384961,56105.92603188
1,11,2511,-37.58861011549,34.41019514138,-0.7713257700288,11.197620236,11.1960505992,-0.01476557377836,71.99880525687,-31.1585997682,-0.8986459577857,44354.63082437
0,12,2417,-33.37815473728,38.7931319818,-0.8940393337667,8.04960183031,8.141214586755,-0.03890394241285,72.17128671907,-28.88254736146,-1.436905254448,42120.05709557
1,12,2511,-26.9880525687,29.83870967742,-0.8728209248977,8.545510407434,8.578269128028,-0.0219947421027,56.82676224612,-22.96196214176,-1.520509757069,34180.85981681
0,13,2408,-22.08305647841,28.51993355482,-0.9327562948383,5.546956405157,5.65668544986,-0.01614899581108,50.60299003322,-19.07426415231,-1.473629568106,19268.47674419
1,13,2512,-18.09554140127,22.05652866242,-0.9347755569806,5.976408651399,6.043208409558,-0.01997571680048,40.15207006369,-15.62306268417,-1.573049363057,18800.81528662
0,14,2420,-17.68347107438,20.33595041322,-0.9374539177179,3.982085375492,4.136637601182,-0.03634809164148,38.0194214876,-14.89628545937,-1.118388429752,10118.60330579
1,14,2504,-13.02076677316,13.62819488818,-0.9147848367142,3.916129361328,4.027957398308,-0.01630438897761,26.64896166134,-11.15895829288,-1.2196485623,14373.67172524
0,15,2409,-27.06268161063,29.58239933582,-0.9430431381921,5.159100027736,5.299988086087,-0.009637071644664,56.64508094645,-22.73249969937,-1.082399335824,21106.71149855
1,15,2512,-17.05294585987,18.11385350318,-0.9458565288682,4.615339127068,4.740580774039,-0.02188691960984,35.16679936306,-14.44924290808,-1.208399681529,19628.21058917
0,16,2419,-20.51219512195,19.71475816453,-0.9561433019767,3.745646029888,3.938118794579,-0.02259668745273,40.22695328648,-17.28684614544,-1.041339396445,11077.36420008
1,16,2503,-15.26568118258,13.95645225729,-0.9344924975234,4.007573981471,4.149729294499,-0.01729847904525,29.22213343987,-12.62198317085,-1.131841789852,11389.69356772
0,17,2420,-19.4173553719,16.07396694215,-0.9392252750504,3.77906173216,3.947451360254,-0.0319138177869,35.49132231405,-16.36017181216,-1.022314049587,9253.377272727
1,17,2504,-15.60982428115,12.62819488818,-0.9063146914397,4.414513844698,4.511066435378,-0.01631440910411,28.23801916933,-13.13597689315,-1.067691693291,7983.640175719
0,18,2437,-44.17398440706,42.14526056627,-0.9227374932336,8.114484273636,8.239035399554,-0.04777670472699,86.31924497333,-38.67209639037,-1.109150594994,43993.45465737
1,18,2511,-36.71764237356,34.79012345679,-0.8744641604416,10.21969453806,10.23133373256,-0.01727309185653,71.50776583035,-31.14846203657,-1.121664675428,90061.17323775
