1.5035e+12,1,3198,-24.596,-18.525,0.19984,0.075168,27
1.5035e+12,0,4613,-22.04,0.098047,0.053546,-0.0018545,27
1.5035e+12,1,16144,-29.263,3.6548,0.42485,-0.04986,27
1.5035e+12,1,9602,-32.437,-9.1822,0.34759,0.030187,27
1.5035e+12,0,12022,-31.663,-0.29855,0.053409,0.10743,27
1.5035e+12,1,4765,-37.971,-10.109,0.23424,-0.024694,27
1.5035e+12,0,9353,-16.492,-0.38077,0.030187,0.025295,27
1.5035e+12,1,2114,-32.079,-6.3532,0.28055,-0.011476,27
1.5035e+12,0,7012,-9.9832,-0.24383,0.022792,0.022349,27
1.5035e+12,1,16653,-17.93,-5.7863,0.37681,-0.0077751,27
1.5035e+12,0,3485,-15.029,0.20756,0.035618,0.15895,27
1.5035e+12,1,11932,-28.362,-11.327,0.076424,0.011378,27
1.5035e+12,0,18446,-15.981,-0.044472,0.031851,0.19933,27
1.5035e+12,1,13479,-28.244,-16.265,-0.030766,0.0033139,27
1.5035e+12,0,7768,-12.978,-0.34035,0.023203,0.012495,27
1.5035e+12,1,4300,-35.071,-4.9497,0.1959,-0.016162,27
1.5035e+12,0,17256,-26.684,-0.75255,0.050858,0.11637,27
1.5035e+12,1,21482,-40.892,-1.7919,0.44952,-0.043116,27
1.5035e+12,0,8028,-7.5011,0.28199,0.01852,0.21759,27
1.5035e+12,1,8108,-28.182,-20.352,0.17727,0.039838,27
1.5035e+12,0,7372,-10.776,-0.065447,0.021284,0.1922,27
1.5035e+12,1,3523,-27.247,-18.242,0.19619,0.059035,27
1.5035e+12,0,4572,-8.6073,0.36908,0.01882,0.073937,27
1.5035e+12,1,5757,-32.892,-8.5245,0.30198,0.01914,27
1.5035e+12,0,4797,-8.3335,-0.15954,0.026936,0.049918,27
1.5035e+12,1,10751,-22.128,-4.7631,0.63358,-0.01139,27
1.5035e+12,0,6348,-9.0679,0.14264,0.021002,0.20625,27
1.5035e+12,1,4516,-27.525,-11.686,0.54728,0.024899,27
1.5035e+12,0,25201,-40.687,-0.1036,0.079194,0.1501,27
1.5035e+12,1,6861,-20.251,-7.2951,0.27855,0.01452,27
1.5035e+12,0,10349,-25.012,-0.16126,0.042955,0.0446,27
1.5035e+12,1,8411,-23.91,-10.306,0.218,-0.0041212,27
1.5035e+12,0,7974,-11.299,-0.04102,0.02525,0.023972,27
1.5035e+12,1,17390,-21.502,-5.5771,0.48465,-0.0041136,27
1.5035e+12,0,5168,-7.8459,0.095643,0.021294,0.20208,27
1.5035e+12,1,22218,-37.213,-10.037,0.52224,0.0069894,27
1.5035e+12,0,14039,-21.785,0.14976,0.040645,0.20131,27
1.5035e+12,1,17155,-26.364,-14.033,0.11251,0.017754,27
1.5035e+12,0,6064,-15.214,0.076321,0.030943,0.067333,27
1.5035e+12,1,1747,-46.068,-8.7266,0.62965,-0.025051,27
1.5035e+12,0,11465,-27.386,-0.0016002,0.057443,0.095262,27
1.5035e+12,1,5944,-18.416,-10.463,0.36925,0.01749,27
1.5035e+12,0,5640,-20.784,-0.35788,0.029036,0.15555,27
1.5035e+12,1,9955,-38.853,-16.406,0.039905,0.012753,27
1.5035e+12,0,12815,-35.846,-0.71872,0.05495,0.1991,27
1.5035e+12,1,9000,-18.725,-10.909,0.3483,0.041307,27
1.5035e+12,0,13512,-23.412,-1.336,0.031846,0.027233,27
1.5035e+12,1,17792,-29.501,-9.2251,0.27842,0.012956,27
1.5035e+12,0,6324,-19.896,0.087278,0.051694,0.098038,27
1.5035e+12,1,15269,-21.615,-9.9495,0.30313,0.0092984,27
1.5035e+12,0,7324,-38.666,0.040237,0.081125,0.19179,27
1.5035e+12,1,26107,-37.797,-8.6427,0.47822,0.0099155,27
1.5035e+12,0,8569,-18.056,0.19867,0.03216,0.21779,27
1.5035e+12,1,2480,-13.906,-2.4723,0.46668,0.0027605,27
1.5035e+12,0,6766,-10.522,0.2512,0.0089307,0.11191,27
1.5035e+12,1,13504,-17.956,-11.22,0.31542,0.012512,27
1.5035e+12,0,18054,-27.334,-0.94821,0.047533,0.14742,27
1.5035e+12,1,11546,-16.899,-9.1413,0.21905,0.008905,27
1.5035e+12,0,8959,-32.985,-0.24507,0.068101,0.14642,27
1.5035e+12,1,9824,-31.957,-16.552,0.19793,0.024616,27
1.5035e+12,0,4245,-21.915,0.35062,0.049207,0.21277,27
1.5035e+12,1,10115,-13.991,-14.204,0.37026,0.083604,27
1.5035e+12,0,8053,-27.907,-0.81403,0.048427,0.047186,27
1.5035e+12,1,7417,-10.842,-10.256,0.15489,0.021639,27
1.5035e+12,0,6569,-8.8818,-0.41825,0.016373,0.0090864,27
1.5035e+12,1,26701,-19.991,-7.4494,0.28715,0.0049945,27
1.5035e+12,0,3373,-41.464,0.5473,0.073423,0.1567,27
1.5035e+12,1,14158,-24.688,-13.262,0.33951,0.0087044,27
1.5035e+12,0,10064,-13.213,-0.34588,0.019624,0.21851,27
1.5035e+12,1,14468,-20.491,-16.81,0.1979,0.03805,27
1.5035e+12,0,9095,-7.9228,-0.28757,0.020044,0.12508,27
1.5035e+12,1,5925,-20.718,-10.176,0.39101,0.0012336,27
1.5035e+12,0,11769,-14.698,0.072819,0.033533,0.025083,27
1.5035e+12,1,22868,-25.937,-1.7579,0.42403,-0.016929,27
1.5035e+12,0,10266,-7.781,0.21251,0.013353,0.21469,27
1.5035e+12,1,45520,-30.616,-7.7815,0.37907,-0.025049,27
1.5035e+12,0,6067,-40.604,2.0213,0.09192,0.16084,27
1.5035e+12,1,6045,-6.9297,-9.8984,0.096045,0.025467,27
1.5035e+12,0,5289,-18.665,-0.52203,0.03696,-0.0076796,27
1.5035e+12,1,4492,-12.449,-12.27,0.18616,0.03478,27
1.5035e+12,0,4317,-19.17,0.098138,0.042084,0.02086,27
1.5035e+12,1,6553,-39.622,-2.3137,0.081703,-0.0044791,2
1.5035e+12,1,18303,-39.893,-4.0853,0.086812,-0.012799,2
1.5035e+12,0,12678,-12.736,-0.46881,0.019155,0.2242,2
1.5035e+12,1,5323,-32.871,1.1982,0.1092,0.024706,2
1.5035e+12,0,12021,-10.938,-0.011942,0.022728,0.014679,2
1.5035e+12,1,5398,-63.562,-13.383,0.05544,0.080475,2
1.5035e+12,0,11748,-10.979,-0.57496,0.017129,0.018178,2
1.5035e+12,1,3113,-27.794,-4.9965,0.33865,-0.014642,2
1.5035e+12,0,11633,-9.4404,0.098823,0.020399,0.0054266,2
1.5035e+12,1,8430,-44.323,-10.902,0.25887,0.0041452,2
1.5035e+12,0,16425,-12.913,-0.0080804,0.025719,0.22876,2
1.5035e+12,1,2604,-6.8822,1.983,0.13929,0.037942,2
1.5035e+12,0,8963,-35.761,-0.96195,0.049708,0.12879,2
1.5035e+12,1,2898,-14.236,3.9026,0.21565,0.035353,2
1.5035e+12,0,11455,-18.845,-0.90947,0.031526,0.040601,2
1.5035e+12,1,4587,-62.165,-12.619,0.14694,0.020761,2
1.5035e+12,0,14462,-14.752,0.0063346,0.031095,0.12954,2
1.5035e+12,1,2222,-33.753,-14.933,0.20503,0.044368,2
1.5035e+12,0,15462,-9.6987,-0.066767,0.0192,0.074494,2
1.5035e+12,1,4594,-79.618,-17.181,0.10676,0.053419,2
1.5035e+12,0,29582,-24.285,0.62987,0.057486,0.19658,2
1.5035e+12,1,5060,-34.333,1.3712,0.07617,0.0042308,2
1.5035e+12,0,11001,-21.159,-0.02683,0.043246,0.0027392,2
1.5035e+12,1,1784,-87.719,-15.204,0.35683,0.013699,2
1.5035e+12,0,12335,-12.749,0.34303,0.028395,0.020061,2
1.5035e+12,1,2819,-30.589,-8.4012,0.3502,0.011267,2
1.5035e+12,0,17741,-13.909,-0.30299,0.024106,0.012281,2
1.5035e+12,1,5409,-11.435,-2.7588,0.15566,0.017347,2
1.5035e+12,0,21262,-9.8919,0.23507,0.023104,0.070983,2
1.5035e+12,1,9639,-18.432,7.6616,0.06018,0.034449,2
1.5035e+12,0,15070,-16.807,-1.174,0.022317,0.082513,2
1.5035e+12,1,7360,-58.689,-7.8375,0.41245,-0.03585,2
1.5035e+12,0,17497,-12.678,-0.10179,0.021115,0.18522,2
1.5035e+12,1,4828,-16.66,1.5906,0.35194,-0.0039254,2
1.5035e+12,0,14741,-10.234,-0.50861,0.016408,0.0077933,2
1.5035e+12,1,1458,-7.2347,8.6661,0.43441,0.052535,2
1.5035e+12,0,9993,-7.5192,0.21554,0.015606,0.14128,2
1.5035e+12,1,1721,-14.993,3.0842,0.17351,0.049166,2
1.5035e+12,0,13352,-16.938,0.67139,0.043238,0.10968,2
1.5035e+12,1,4192,-99.386,-16.734,-0.24103,-0.038607,2
1.5035e+12,0,17377,-12.543,-0.35021,0.020424,0.17419,2
1.5035e+12,1,3815,-37.909,-8.7935,0.24592,0.028091,2
1.5035e+12,0,13381,-8.7914,-0.61562,0.012122,0.11124,2
1.5035e+12,1,9674,-17.473,-3.266,0.014891,0.02112,2
1.5035e+12,0,11693,-21.807,-0.69138,0.036211,0.19809,2
1.5035e+12,1,2757,-16.076,-1.8344,0.047453,0.0076896,2
1.5035e+12,0,6784,-12.854,-0.71115,0.017457,0.12896,2
1.5035e+12,1,2466,-12.684,2.9188,0.27029,0.015487,2
1.5035e+12,0,8477,-8.0253,0.27536,0.019639,0.12247,2
1.5035e+12,1,2267,-42.671,-3.469,0.4377,-0.0017387,2
1.5035e+12,0,9235,-14.812,-0.61208,0.023405,0.14727,2
1.5035e+12,1,5130,-64.749,2.1668,0.19762,-0.033832,2
1.5035e+12,0,12368,-17.84,1.1002,0.047586,0.11195,2
1.5035e+12,1,1557,-26.578,7.4009,-0.10426,-0.04395,2
1.5035e+12,0,9780,-7.9164,-0.038783,0.016627,0.020235,2
1.5035e+12,1,2557,-22.689,4.6242,0.25579,0.036843,2
1.5035e+12,0,6711,-9.8976,-0.3671,0.017188,0.1309,2
1.5035e+12,1,1978,-30.403,-6.1188,0.50725,0.0012943,2
1.5035e+12,0,10764,-8.6107,-0.047795,0.017634,0.029662,2
1.5035e+12,1,6734,-18.285,7.0424,0.077322,0.050178,2
1.5035e+12,0,7880,-16.299,0.37386,0.035002,0.10197,2
1.5035e+12,1,2919,-27.038,-5.5466,-0.018222,0.00075412,2
1.5035e+12,0,14299,-14.144,0.88719,0.037197,0.13039,2
1.5035e+12,1,1018,-20.745,2.8343,0.24495,-0.019085,2
1.5035e+12,0,9129,-8.9376,-0.42281,0.015664,0.022404,2
1.5035e+12,1,2160,-9.2139,-3.6684,0.29482,0.02264,2
1.5035e+12,0,9291,-12.123,0.10524,0.025552,0.27864,2
1.5035e+12,1,2900,-88.737,-13.84,0.1634,0.015781,2
1.5035e+12,0,20164,-18.091,0.96162,0.045568,0.22206,2
1.5035e+12,1,1678,-2.4445,15.535,0.022112,0.082239,2
1.5035e+12,0,9995,-11.572,-0.95253,0.015747,0.060428,2
1.5035e+12,1,2973,-28.582,6.4941,0.51953,-0.039868,2
1.5035e+12,0,9660,-8.3579,-0.23035,0.016479,0.028911,2
1.5035e+12,1,1761,-23.814,1.4274,0.10281,-0.031152,2
1.5035e+12,1,3051,-25.245,-11.905,0.11972,0.071375,2
1.5035e+12,0,6671,-7.2519,0.16135,0.019084,0.059724,2
1.5035e+12,1,2208,-27.526,1.948,0.18275,0.036315,2
1.5035e+12,0,8702,-8.4635,0.20704,0.020078,0.038735,2
1.5035e+12,1,936,-14.605,3.0905,0.087294,0.0066959,2
1.5035e+12,0,6103,-8.1905,0.49544,0.023705,9.24e-05,2
1.5035e+12,1,2552,-24.685,-2.8686,0.41114,-0.00084143,2
1.5035e+12,0,9475,-9.2034,0.011431,0.015353,0.23961,2
1.5035e+12,1,4183,-25.743,-9.382,0.25092,0.026815,2
1.5035e+12,0,20386,-13.344,-0.42528,0.020733,0.27613,2
1.5035e+12,1,3515,-17.684,-3.5089,0.044413,0.066905,2
1.5035e+12,0,10386,-8.4348,-0.35735,0.015266,0.016936,2
1.5035e+12,1,2352,-24.158,-2.8585,0.042124,0.0025089,2
1.5035e+12,0,12431,-11.988,-0.39897,0.022537,0.0085598,2
1.5035e+12,1,2029,-27.68,-0.45951,0.15769,-0.018461,2
1.5035e+12,0,8122,-7.8914,-0.28595,0.014096,0.011328,2
1.5035e+12,1,10658,-44.319,-8.6223,0.16438,0.045954,2
1.5035e+12,0,9150,-7.1262,-0.34075,0.012204,0.20876,2
1.5035e+12,1,3680,-4.1021,-0.42513,0.0091344,0.0052236,2
1.5035e+12,0,12745,-7.9238,0.14453,0.020592,0.037063,2
1.5035e+12,1,1463,-12.285,-6.575,0.13732,0.035941,2
1.5035e+12,0,10062,-11.766,0.66982,0.03131,0.25265,2
1.5035e+12,1,3636,-19.984,5.0259,0.32108,0.019173,2
1.5035e+12,0,5542,-5.6702,-0.38194,0.0099105,0.0065705,2
1.5035e+12,1,2731,-29.052,-11.633,0.15038,0.057279,2
1.5035e+12,0,5634,-7.2631,-0.14855,0.013214,0.27276,2
1.5035e+12,1,1157,-15.168,2.178,0.0325,-0.022224,2
1.5035e+12,0,8879,-8.2828,-0.040815,0.015504,0.20372,2
1.5035e+12,1,1200,-5.8831,1.8424,-0.13162,0.0063725,2
1.5035e+12,0,11754,-13.361,-0.91273,0.022957,0.030398,2
1.5035e+12,1,1757,-17.735,-0.91571,0.2783,-0.0068276,2
1.5035e+12,0,8245,-10.32,-0.28083,0.019673,0.034486,2
1.5035e+12,1,1645,-24.311,-14.019,0.23777,0.0669,2
1.5035e+12,0,9140,-6.9088,-0.026806,0.014317,0.05134,2
1.5035e+12,1,1978,-24.825,-7.0563,0.2927,0.030954,2
1.5035e+12,0,14025,-9.8913,-0.31681,0.018408,0.0051187,2
1.5035e+12,1,1078,-27.166,-8.2361,0.22401,0.023423,2
1.5035e+12,0,14090,-10.778,-0.075772,0.018591,0.25069,2
1.5035e+12,1,2114,-26.475,-1.4184,0.39355,-0.012358,2
1.5035e+12,0,7784,-5.3754,-0.38196,0.0083265,0.11364,2
1.5035e+12,1,3720,-26.518,-15.984,0.20347,0.064276,2
1.5035e+12,0,14729,-19.073,-0.54048,0.031568,0.2304,2
1.5035e+12,1,1575,-16.938,-5.3118,0.098222,0.017023,2
1.5035e+12,0,8200,-10.155,0.68982,0.029283,0.13921,2
1.5035e+12,1,1998,-27.293,-3.6122,0.2078,-0.0058004,2
1.5035e+12,0,9368,-12.089,1.0742,0.037937,0.18809,2
1.5035e+12,1,1993,-16.399,-1.496,0.35153,0.018706,2
1.5035e+12,0,6315,-11.451,-0.25798,0.021746,0.23463,2
1.5035e+12,1,3282,-15.027,-8.2975,0.39526,0.038005,2
1.5035e+12,0,6577,-13.61,-0.53169,0.0197,0.23302,2
1.5035e+12,1,2275,-11.506,0.059963,0.037884,0.0016353,2
1.5035e+12,0,13125,-7.7401,-0.04207,0.016909,0.035837,2
1.5035e+12,1,1524,-24.449,-5.6722,-0.096949,-0.0098055,2
1.5035e+12,0,7687,-20.448,-0.35753,0.036674,0.15578,2
1.5035e+12,1,6475,-24.214,-0.86797,0.27823,-0.017902,2
1.5035e+12,0,5395,-13.757,-0.71846,0.024169,0.24653,2
1.5035e+12,1,12340,-46.442,-6.3389,0.54854,0.012872,2
1.5035e+12,0,15638,-16.194,-0.073743,0.030233,0.24462,2
1.5035e+12,1,1094,-11.416,-9.6887,0.072473,0.052994,2
1.5035e+12,0,15911,-8.5897,0.13237,0.019734,0.02205,2
1.5035e+12,1,1111,-21.663,-2.0491,0.13281,-0.0080524,2
1.5035e+12,0,9045,-18.645,2.1597,0.056234,0.092239,2
1.5035e+12,1,3657,-20.951,-3.5482,0.28175,-0.01041,2
1.5035e+12,0,11110,-13.016,-0.96966,0.018596,0.14237,2
1.5035e+12,1,5064,-15.177,-4.3958,0.42637,0.02074,2
1.5035e+12,0,26818,-7.7427,0.1871,0.019034,0.25511,2
1.5035e+12,1,2048,-7.5642,7.0442,-0.28491,-0.033146,2
1.5035e+12,0,13320,-7.4265,-0.22602,0.013869,0.022906,2
1.5035e+12,1,3216,-16.764,1.0051,-0.25287,-0.02497,2
1.5035e+12,0,5332,-23.233,0.86613,0.060722,0.20154,2
1.5035e+12,1,5051,-43.364,2.6435,0.55544,-0.056974,2
1.5035e+12,0,5772,-13.628,0.032403,0.023207,0.23064,2
1.5035e+12,1,616,-26.706,-14.514,0.40424,0.039507,2
1.5035e+12,0,4723,-13.028,0.60248,0.029268,0.21753,2
1.5035e+12,1,2924,-17.418,-8.3833,0.18283,0.043585,2
1.5035e+12,0,7865,-29.943,-0.89705,0.042561,0.25739,2
1.5035e+12,1,1722,-20.466,-1.723,-0.056824,-0.0045888,2
1.5035e+12,0,6957,-16.094,0.75368,0.041109,0.17057,2
1.5035e+12,1,1994,-27.688,-3.7772,0.54324,-0.016573,2
1.5035e+12,0,6608,-17.452,-0.82332,0.03659,0.26126,2
1.5035e+12,1,6162,-21.968,-4.6264,0.39425,0.020483,2
1.5035e+12,0,10709,-11.617,-0.079469,0.024132,0.29982,2
1.5035e+12,1,1258,-22.749,-7.7514,0.28647,0.019119,2
1.5035e+12,0,6754,-6.7668,0.29196,0.015645,0.2283,2
1.5035e+12,1,1046,-23.117,-2.5664,0.28217,-0.0068127,2
1.5035e+12,0,4442,-16.119,0.13111,0.035961,0.092776,2
1.5035e+12,1,15159,-58.888,-0.56583,0.041645,-0.039691,33
1.5035e+12,1,1.1434e+05,-19.713,-1.5793,0.025799,0.16033,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.5769e+05,-17.849,-1.7834,0.030786,0.12806,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,3.3174e+05,-20.471,-1.5515,0.042583,0.12646,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,4.472e+05,-20.077,-1.5406,0.047178,0.18701,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,6.0246e+05,-21.106,-1.9195,0.053538,0.16678,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,6.7812e+05,-20.743,-1.909,0.057388,0.13831,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,7.8519e+05,-22.047,-2.0275,0.064893,0.11577,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,9.5438e+05,-21.261,-2.2836,0.070255,0.094637,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.0519e+06,-21.76,-2.5675,0.073748,0.084303,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.1284e+06,-20.855,-2.6143,0.075864,0.068869,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.1214e+06,-22.315,-2.5562,0.078966,0.077399,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.1944e+06,-22.384,-2.6711,0.082109,0.068027,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.3038e+06,-21.534,-2.8645,0.084718,0.059401,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.4817e+06,-19.973,-3.2203,0.088162,0.02311,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.4664e+06,-20.173,-3.0726,0.089301,0.025786,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.4981e+06,-20.248,-3.1229,0.090659,0.029586,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.5443e+06,-19.205,-3.1218,0.091244,0.046168,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.4017e+06,-21.72,-3.1759,0.087142,0.081684,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.4511e+06,-22.449,-3.0731,0.092581,0.068756,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.5116e+06,-22.147,-3.2904,0.092947,0.090209,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.5755e+06,-21.317,-3.4433,0.093307,0.082786,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.6303e+06,-20.118,-3.454,0.094128,0.072756,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.6732e+06,-20.842,-3.529,0.097196,0.065792,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.5985e+06,-21.415,-3.4804,0.094415,0.084459,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.6417e+06,-21.206,-3.5457,0.09578,0.072255,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.7021e+06,-21.482,-3.6432,0.098785,0.056266,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.8825e+06,-19.8,-3.8452,0.10386,0.021218,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.7731e+06,-20.56,-3.6823,0.10072,0.048093,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.8155e+06,-19.964,-3.804,0.10068,0.043999,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.8669e+06,-19.296,-3.8153,0.10229,0.033681,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.9265e+06,-19.229,-3.8448,0.10532,0.016377,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.9763e+06,-18.095,-3.9734,0.10459,0.0076659,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.0493e+06,-17.41,-4.0803,0.10636,-0.0072555,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.0792e+06,-17.022,-4.1227,0.1069,-0.013142,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.1242e+06,-17.013,-4.067,0.11013,-0.02748,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.1558e+06,-17.486,-4.1845,0.11154,-0.023268,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.176e+06,-17.399,-4.2782,0.1115,-0.024426,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.2236e+06,-16.559,-4.3436,0.11197,-0.036385,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.9685e+06,-20.318,-3.9852,0.10828,0.0090824,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,10027,-31.685,-0.66941,0.039895,0.1658,33
1.5035e+12,1,28572,-43.775,-0.64212,0.071925,0.16664,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,43773,-43.887,-0.66711,0.073053,0.16004,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,64343,-46.672,-0.41641,0.087277,0.16421,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,83168,-44.924,-0.4269,0.085456,0.18743,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.1769e+05,-48.406,-0.83149,0.090619,0.19181,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.4748e+05,-45.895,-1.038,0.084696,0.17058,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.7219e+05,-47.034,-0.90195,0.090061,0.16135,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,1.9226e+05,-49.378,-1.2716,0.091303,0.19416,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.1488e+05,-48.905,-1.4258,0.090076,0.21038,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.3656e+05,-49.772,-1.4691,0.092752,0.20486,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.5424e+05,-51.489,-1.3283,0.098675,0.20208,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.7701e+05,-51.19,-1.6735,0.095301,0.24544,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,2.9725e+05,-50.924,-1.8893,0.093567,0.25295,33
1.5035e+12,0,0,0,0,0,0,33
1.5035e+12,1,3.2823e+05,-49.196,-1.9821,0.091152,0.23359,33
1.5035e+12,0,0,0,0,0,0,33
